  3.87866256414216241E-003  0.70139144886364280       1.00508919807354314E-002  6.61373045637450446E-002 -9.28608467326702373E-003 -9.26510798049366008E-003 -3.48963170860396238E-003  3.16217793298697869E-002  1.88822109450026039E-002  2.97101232822263644E-003
  7.44253558271193091E-003  0.70038597278111481       9.94364141744945654E-003  6.58918313957184282E-002 -9.32740232195141718E-003 -9.58286840316622916E-003 -3.37135952609842002E-003  3.08111760578243868E-002  1.77686227656343385E-002  3.47188572891286330E-003
  1.07737751720023006E-002  0.69944457879902122       9.84308046430055344E-003  6.56562313422025257E-002 -9.36566055424779310E-003 -9.87567705219830928E-003 -3.25955877758092333E-003  3.00365594449972795E-002  1.67213156850605747E-002  3.93940675741670347E-003
  1.39303618550534018E-002  0.69855116329110345       9.74751771392431618E-003  6.54275217464362902E-002 -9.40159145046388922E-003 -1.01493054408668994E-002 -3.15254228620966527E-003  2.92878319714245418E-002  1.57235393258472536E-002  4.38166529382223377E-003
  1.69542177271209994E-002  0.69769406218279362       9.65572609220467087E-003  6.52034643246127421E-002 -9.43571954632022383E-003 -1.04078706797666055E-002 -3.04907411642480267E-003  2.85574762059507721E-002  1.47631017932689183E-002  4.80449995039690207E-003
  1.98762561837147814E-002  0.69686466050198836       9.56679807152896466E-003  6.49823534516616869E-002 -9.46842842584681016E-003 -1.06543672393856672E-002 -2.94823351713521288E-003  2.78398174231136233E-002  1.38309724076090042E-002  5.21220150728540863E-003
  2.27196427265638004E-002  0.69605649279508963       9.48005179570203527E-003  6.47628725925348814E-002 -9.50000331662992706E-003 -1.08910069993156371E-002 -2.84932523829986269E-003  2.71305246114323662E-002  1.29203679217834780E-002  5.60796877631886473E-003
  2.55019682365890191E-002  0.69526464255576326       9.39496829048554367E-003  6.45439945723682296E-002 -9.53065923909767604E-003 -1.11194438713025107E-002 -2.75181869544157114E-003  2.64262645510193565E-002  1.20261368559983570E-002  5.99421330772369892E-003
  2.82367375432098396E-002  0.69448533024046966       9.31114831898913892E-003  6.43249107677558579E-002 -9.56056013895556500E-003 -1.13409263824693334E-002 -2.65530565112353156E-003  2.57244566825549151E-002  1.11443337705576899E-002  6.37276860039719204E-003
  3.09344135462245665E-002  0.69371562388580843       9.22828203046402971E-003  6.41049798237438018E-002 -9.58983221130688818E-003 -1.15564038643892874E-002 -2.55947011598920684E-003  2.50230959037300374E-002  1.02719180881386939E-002  6.74503714880924157E-003
  3.36031649114626324E-002  0.69295323160785138       9.14612716647814593E-003  6.38836898414897048E-002 -9.61857337743416037E-003 -1.17666019213125451E-002 -2.46406651783868383E-003  2.43206221523668692E-002  9.40653672479511115E-003  7.11209593023775979E-003
  3.62494111888778878E-002  0.69219635012942793       9.06449313058147604E-003  6.36606300505960787E-002 -9.64686014883661160E-003 -1.19720770435044945E-002 -2.36890359422078575E-003  2.36158228830673257E-002  8.54636445216090494E-003  7.47477343056301632E-003
  3.88782264289101176E-002  0.69144355248871747       8.98322916363800995E-003  6.34354692878568854E-002 -9.67475267699698625E-003 -1.21732567450107340E-002 -2.27383233029890492E-003  2.29077591166893420E-002  7.68998487985567483E-003  7.83370675204199569E-003
  4.14936419950270446E-002  0.69069370369094207       8.90221545074866734E-003  6.32079394480877799E-002 -9.70229851799765501E-003 -1.23704694522254396E-002 -2.17873681056960115E-003  2.21957086873295524E-002  6.83630057385665926E-003  8.18938450717232418E-003
  4.40988763009058232E-002  0.68994589663854655       8.82135635812734270E-003  6.29778226263088131E-002 -9.72953547065354488E-003 -1.25639670074823191E-002 -2.08352720540359599E-003  2.14791222407415029E-002  5.98446443519035608E-003  8.54217939189329430E-003
  4.66965107486849787E-002  0.68919940300654581       8.74057524153995687E-003  6.27449410410077790E-002 -9.75649373632126414E-003 -1.27539417690124626E-002 -1.98813434556784682E-003  2.07575888272717619E-002  5.13382683083637298E-003  8.89237314917041763E-003
  4.92886255220696679E-002  0.68845363528198622       8.65981043004241877E-003  6.25091490802153066E-002 -9.78319757535822676E-003 -1.29405397040373883E-002 -1.89250549381185127E-003  2.00308088083256466E-002  4.28389455287920239E-003  9.24017584633470522E-003
  5.18769050719877500E-002  0.68770811724083092       8.57901209897509766E-003  6.22703269865319889E-002 -9.80966658573446081E-003 -1.31238704766698105E-002 -1.79660102931921816E-003  1.92985724010301604E-002  3.43429876270105565E-003  9.58574085418708796E-003
  5.44627204940075146E-002  0.68696246086510715       8.49813982249690743E-003  6.20283758199355259E-002 -9.83591669521913410E-003 -1.33040152601243480E-002 -1.70039183517391970E-003  1.85607426115279341E-002  2.58476982781839131E-003  9.92917654520401351E-003
  5.70471941353557915E-002  0.68621634821821231       8.41716064987573127E-003  6.17832134253494536E-002 -9.86196093461580089E-003 -1.34810328115325846E-002 -1.60385723185922473E-003  1.78172416129472495E-002  1.73511749124424276E-003  1.02705554663444498E-002
  5.96312504419861944E-002  0.68546951716377247       8.33604758825861117E-003  6.15347711956072199E-002 -9.88781004248916531E-003 -1.36549642116187142E-002 -1.50698333773945526E-003  1.70680398448398718E-002  8.85215194369524993E-004  1.06099215549374393E-002
  6.22156560866198166E-002  0.68472175008210590       8.25477840282236655E-003  6.12829914678852047E-002 -9.91347293944272977E-003 -1.38258365726217133E-002 -1.40976176542245463E-003  1.63131472751710770E-002  3.49876542077710677E-005  1.09472958293601527E-002
  6.48010517066845981E-002  0.68397286493575682       8.17333466592443797E-003  6.10278254269794249E-002 -9.93895710094005493E-003 -1.39936659454317474E-002 -1.31218858355939194E-003  1.55526063882460586E-002 -8.15598997745434402E-004  1.12826808856048271E-002
  6.73879770481231738E-002  0.68322270818346420       8.09170100241160019E-003  6.07692314157476307E-002 -9.96426885090667333E-003 -1.41584596029674988E-002 -1.21426348923777782E-003  1.47864865552110678E-002 -1.66654505244504718E-003  1.16160644554184102E-002
  6.99768909108314657E-002  0.68247114915306151       8.00986448992740789E-003  6.05071735735438002E-002 -9.98941359329281325E-003 -1.43202178364219192E-002 -1.11598914791835309E-003  1.40148795147833887E-002 -2.51782345623598495E-003  1.19474222249569498E-002
  7.25681869829979675E-002  0.68171807556958153       7.92781418208972008E-003  6.02416207397437550E-002 -1.00143959949066455E-002 -1.44789353701392041E-002 -1.01737066706613657E-003  1.32378957480081966E-002 -3.36938476905955216E-003  1.22767200691352527E-002
  7.51622064204782586E-002  0.68096338999910178       7.84554072917540909E-003  5.99725455716149936E-002 -1.00392201299258892E-002 -1.46346024776693555E-002 -9.18415176534435082E-004  1.24556615730309489E-002 -4.22116110884869240E-003  1.26039158239377187E-002
  7.77592478403777154E-002  0.68020700702099102       7.76303607645162288E-003  5.96999238362027965E-002 -1.00638895941828985E-002 -1.47872058631744428E-002 -8.19131494464632286E-004  1.16683168215767994E-002 -5.07306928717495952E-003  1.29289606924100249E-002
  8.03595752611129949E-002  0.67944885097933050       7.68029322431202765E-003  5.94237338433037665E-002 -1.00884075956116041E-002 -1.49367293586871470E-002 -7.19529861617877633E-004  1.08760129845708649E-002 -5.92501330031947743E-003  1.32518003604676325E-002
  8.29634244070543564E-002  0.67868885419618419       7.59730603775118658E-003  5.91439559932364842E-002 -1.01127770258487831E-002 -1.50831544766593540E-002 -6.19621730605051171E-004  1.00789117370012581E-002 -6.77688630543217454E-003  1.35723758824167449E-002
  8.55710077112176448E-002  0.67792695555301064       7.51406909520698722E-003  5.88605724179212531E-002 -1.01370005169405808E-002 -1.52264608489167466E-002 -5.19419599103925129E-004  9.27718376875340950E-003 -7.62857218584150117E-003  1.38906243839549467E-002
  8.81825182803164243E-002  0.67716309936585817       7.43057756885100694E-003  5.85735666979007932E-002 -1.01610804862656071E-002 -1.53666265764734692E-002 -4.18936878333255481E-004  8.47100786224926419E-003 -8.47994678847044901E-003  1.42064796205382364E-002
  9.07981330308679224E-002  0.67639723449557809       7.34682713006150952E-003  5.82829236413717477E-002 -1.01850191721180316E-002 -1.55036285093925058E-002 -3.18187789830715528E-004  7.66057016939040384E-003 -9.33087889922897332E-003  1.45198724210772959E-002
  9.34180151656741758E-002  0.67562931364528445       7.26281387497779238E-003  5.79886291135620485E-002 -1.02088186619116311E-002 -1.56374424719905834E-002 -2.17187284821966176E-004  6.84606364826857543E-003 -1.01812310101735155E-002  1.48307310412146617E-002
  9.60423161215896576E-002  0.67485929280812318       7.17853426618960972E-003  5.76906699074151152E-002 -1.02324809145192073E-002 -1.57680434452404511E-002 -1.15950981738129646E-004  6.02768762876902068E-003 -1.10308599202433959E-002  1.51389814450306869E-002
  9.86711770963215051E-002  0.67408713083487737       7.09398508729995082E-003  5.73890336478577456E-002 -1.02560077779770640E-002 -1.58954057159048333E-002 -1.44951181730435376E-005  5.20564748091190393E-003 -1.18796172042190118E-002  1.54445475306241326E-002
  0.10130473023728724       0.67331278909792780       7.00916340784687401E-003  5.70837087237009294E-002 -1.02794010035016942E-002 -1.60195029997779979E-002  8.71634855959556499E-005  4.38015436556111592E-003 -1.27273495767655179E-002  1.57473513115515482E-002
  0.10394309956247938       0.67253623123172490       6.92406655645430146E-003  5.67746842419093664E-002 -1.03026622566019747E-002 -1.61403085450391483E-002  1.89007453987170707E-004  3.55142504974290465E-003 -1.35738991743449260E-002  1.60473130641331403E-002
  0.10658640166556839       0.67175742293496976       6.83869210062314128E-003  5.64619500003694444E-002 -1.03257931258748780E-002 -1.62577952202771700E-002  2.91018876242782852E-004  2.71968177322658849E-003 -1.44191037721445106E-002  1.63443514482013788E-002
  0.10923474624917605       0.67097633182201766       6.75303783181941102E-003  5.61454964757494221E-002 -1.03487951299704294E-002 -1.63719355908938588E-002  3.93179320887446508E-004  1.88515215475890422E-003 -1.52627969505475143E-002  1.66383836076152876E-002
  0.11188823651976519       0.67019292731400337       6.66710175483665492E-003  5.58253148238721450E-002 -1.03716697230961837E-002 -1.64827019867348212E-002  4.95469845733428936E-004  1.04806912897096758E-003 -1.61048082223230471E-002  1.69293252554171721E-002
  0.11454696947271131       0.66940718056154502       6.58088208055375348E-003  5.55013968902795737E-002 -1.03944182993706315E-002 -1.65900665632766550E-002  5.97871004489961499E-004  2.08670906002727695E-004 -1.69449631301476708E-002  1.72170907477500121E-002
  0.11721103609044967       0.66861906439249008       6.49437722138133510E-003  5.51737352290822408E-002 -1.04170421962707042E-002 -1.66940013581977111E-002  7.00362850837800660E-004 -6.32799052715768786E-004 -1.77830833222368707E-002  1.75015931498376069E-002
  0.11988052146974452       0.66782855328013913       6.40758578890314803E-003  5.48423231288117166E-002 -1.04395426973481007E-002 -1.67944783446765909E-002  8.02924940582597593E-004 -1.47609204722245558E-003 -1.86189866116672278E-002  1.77827442964339430E-002
  0.12255550489225743       0.66703562332789679       6.32050659327281026E-003  5.45071546440676832E-002 -1.04619210343644669E-002 -1.68914694825346955E-002  9.05536332441161484E-004 -2.32095414465035687E-003 -1.94524870243580270E-002  1.80604548488332468E-002
  0.12523605985278113       0.66624025226620820       6.23313864391428045E-003  5.41682246315855417E-002 -1.04841783889891137E-002 -1.69849467682002160E-002  1.00817558803043472E-003 -3.16712618228420133E-003 -2.02833948406924668E-002  1.83346343504339725E-002
  0.12792225405053850       0.66544241946026927       6.14548115136161806E-003  5.38255287903590326E-002 -1.05063158941215290E-002 -1.70748822840251988E-002  1.11082077129071944E-003 -4.01434376989948973E-003 -2.11115166329150020E-002  1.86051912818176075E-002
  0.13061414935333610       0.66464210592567952       6.05753352992757180E-003  5.34790637048280573E-002 -1.05283346349335939E-002 -1.71612482475700101E-002  1.21344944774802932E-003 -4.86233729471660398E-003 -2.19366553017877018E-002  1.88720331166978769E-002
  0.13331180173965693       0.66383929435058420       5.96929540104085537E-003  5.31288268906604452E-002 -1.05502356496831751E-002 -1.72440170612220590E-002  1.31603868384267634E-003 -5.71083193088265609E-003 -2.27586101144837023E-002  1.91350663795396905E-002
  0.13601526122495958       0.66303396912248858       5.88076659705115672E-003  5.27748168424497371E-002 -1.05720199303575031E-002 -1.73231613624937227E-002  1.41856504659798686E-003 -6.55954765581090882E-003 -2.35771767460243829E-002  1.93941967057100206E-002
  0.13872457177484132       0.66222611635898798       5.79194716541706067E-003  5.24170330830694003E-002 -1.05936884231727993E-002 -1.73986540751757783E-002  1.52100460376597630E-003 -7.40819927459755376E-003 -2.43921473254233509E-002  1.96493289046142314E-002
  0.14143977120892740       0.66141572394129355       5.70283737315141568E-003  5.20554762142352995E-002 -1.06152420289647199E-002 -1.74704684615226043E-002  1.62333292463298770E-003 -8.25649645413092416E-003 -2.52033104880407047E-002  1.99003670263525126E-002
  0.14416089109839395       0.66060278154970953       5.61343771142872039E-003  5.16901479679200068E-002 -1.06366816034948394E-002 -1.75385781755766114E-002  1.72552508163112406E-003 -9.10414376821024746E-003 -2.60104514353221676E-002  2.01472144322956716E-002
  0.14688795665902785       0.65978728070051196       5.52374890029113264E-003  5.13210512583705397E-002 -1.06580079576891543E-002 -1.76029573176808840E-002  1.82755565286222914E-003 -9.95084075467103299E-003 -2.68133520027625423E-002  2.03897738698506151E-002
  0.14962098664319537       0.65896921478323567       5.43377189334069352E-003  5.09481902342616214E-002 -1.06792218578351267E-002 -1.76635804902359021E-002  1.92939872569440271E-003 -1.07962819859555477E-002 -2.76117907373296216E-002  2.06279475517828353E-002
  0.15235999323142618       0.65814857909816871       5.34350788239226077E-003  5.05715703308533687E-002 -1.07003240257418347E-002 -1.77204228546609735E-002  2.03102790148834570E-003 -1.16401571537113630E-002 -2.84055429847509741E-002  2.08616372401845204E-002
  0.15510498192415206       0.65732537089390153       5.25295830206694032E-003  5.01911983220385757E-002 -1.07213151388663146E-002 -1.77734601895061968E-002  2.13241630150313522E-003 -1.24821511679288604E-002 -2.91943809869962094E-002  2.10907443351452881E-002
  0.15785595143781991       0.65649958940367348       5.16212483418410431E-003  4.98070823716431632E-002 -1.07421958304369496E-002 -1.78226689497140295E-002  2.23353657416432236E-003 -1.33219442722258535E-002 -2.99780739913096429E-002  2.13151699684627736E-002
  0.16061289360333164       0.65567123588113385       5.07100941201626965E-003  4.94192320841922231E-002 -1.07629666895559337E-002 -1.78680263268787276E-002  2.33436090364109441E-003 -1.41592121749141934E-002 -3.07563883702868003E-002  2.15348151021629193E-002
  0.16337579327052054       0.65484031363440820       4.97961422428117636E-003  4.90276585545522184E-002 -1.07836282613069396E-002 -1.79095103104538154E-002  2.43486101988902486E-003 -1.49936261972103361E-002 -3.15290877541121867E-002  2.17495806320608595E-002
  0.16614462821852874       0.65400682805851174       4.88794171887197131E-003  4.86323744163799365E-002 -1.08041810468642047E-002 -1.79470997497619134E-002  2.53500821016813338E-003 -1.58248534387157892E-002 -3.22959331749156989E-002  2.19593674962354282E-002
  0.16891936907389699       0.65317078666556372       4.79599460626203931E-003  4.82333938890297451E-002 -1.08246255036139240E-002 -1.79807744166813228E-002  2.63477333211297425E-003 -1.66525569608304627E-002 -3.30566832237116012E-002  2.21640767884195393E-002
  0.17169997923642988       0.65233219911278395       4.70377586257879343E-003  4.78307328228107370E-002 -1.08449620452855475E-002 -1.80105150688419924E-002  2.73412682836280448E-003 -1.74763959881708321E-002 -3.38110942198424844E-002  2.23636098761407776E-002
  0.17448641481391053       0.65149107722794575       4.61128873230735002E-003  4.74244087423383240E-002 -1.08651910420982413E-002 -1.80363035131681504E-002  2.83303874279182671E-003 -1.82960261283075486E-002 -3.45589203930862371E-002  2.25578685234986906E-002
  0.17727862456660243       0.65064743503199995       4.51853673058952125E-003  4.70144408877378461E-002 -1.08853128209265987E-002 -1.80581226695886235E-002  2.93147873836876061E-003 -1.91110996100238052E-002 -3.52999140784890642E-002  2.27467550184219380E-002
  0.18007654986361091       0.64980128875823995       4.42552364504588541E-003  4.66008502532839486E-002 -1.09053276654977726E-002 -1.80759566347289714E-002  3.02941611670842553E-003 -1.99212655405460008E-002 -3.60338259242237724E-002  2.29301723042888081E-002
  0.18288012464970099       0.64895265686842607       4.33225353716423182E-003  4.61836596235645977E-002 -1.09252358166070911E-002 -1.80897907453588316E-002  3.12681983924873287E-003 -2.07261701810999947E-002 -3.67604051117863262E-002  2.31080241155247265E-002
  0.18568927542565503       0.64810156006493103       4.23873074314883372E-003  4.57628936065982914E-002 -1.09450374723716898E-002 -1.80996116413949804E-002  3.22365855013841303E-003 -2.15254572413758373E-002 -3.74793995889781476E-002  2.32802151170660339E-002
  0.18850392124120940       0.64724802129919046       4.14495987425951128E-003  4.53385786639238231E-002 -1.09647327885126454E-002 -1.81054073282185084E-002  3.31990060077117823E-003 -2.23187681922151528E-002 -3.81905563149843724E-002  2.34466510472732016E-002
  0.19132397370194490       0.64639206577603303       4.05094581659214917E-003  4.49107431373379357E-002 -1.09843218786730389E-002 -1.81071672380749941E-002  3.41551407597726845E-003 -2.31057425964280617E-002 -3.88936215174158217E-002  2.36072388640048390E-002
  0.19414933699127146       0.64553372095353567       3.95669373026020978E-003  4.44794172719853997E-002 -1.10038048147776419E-002 -1.81048822903112014E-002  3.51046682186662799E-003 -2.38860184574756183E-002 -3.95883409610430573E-002  2.37618868935088913E-002
  0.19697990790685771       0.64467301653859010       3.86220904799682843E-003  4.40446332357780912E-002 -1.10231816274276619E-002 -1.80985449501949655E-002  3.60472647524974444E-003 -2.46592325851603018E-002 -4.02744602274406546E-002  2.39105049816567654E-002
  0.19981557591392274       0.64380998447743587       3.76749747309510895E-003  4.36064251346539380E-002 -1.10424523063454346E-002 -1.80881492860606001E-002  3.69826049465825889E-003 -2.54250209782253059E-002 -4.09517250054571916E-002  2.40530046471905609E-002
  0.20265622321482765       0.64294465894131558       3.67256497670392619E-003  4.31648290236388565E-002 -1.10616168008633945E-002 -1.80736910245141678E-002  3.79103619287810955E-003 -2.61830192228302040E-002 -4.16198813916133503E-002  2.41892992364530421E-002
  0.20550172483510515       0.64207707630719857       3.57741779447366681E-003  4.27198829135749247E-002 -1.10806750204569694E-002 -1.80551676034377065E-002  3.88302077092534965E-003 -2.69328629059838905E-002 -4.22786761996582494E-002  2.43193040790946127E-002
  0.20835194872761267       0.64120727513304321       3.48206242249502222E-003  4.22716267731392537E-002 -1.10996268353316489E-002 -1.80325782225205893E-002  3.97418135343710795E-003 -2.76741880433290961E-002 -4.29278572788112239E-002  2.44429366442988176E-002
  0.21120675589392424       0.64033529612785101       3.38650561256025615E-003  4.18201025261801737E-002 -1.11184720770573457E-002 -1.80059238910579116E-002  4.06448502535809372E-003 -2.84066315198888107E-002 -4.35671738395471478E-002  2.45601166969196504E-002
  0.21406600052395283       0.63946118211619296       3.29075436671415027E-003  4.13653540441114367E-002 -1.11372105392561187E-002 -1.79752074727502868E-002  4.15389886985721886E-003 -2.91298315427987280E-002 -4.41963767861722548E-002  2.46707664529974974E-002
  0.21692953015402919       0.63858497799711955       3.19481593108788924E-003  4.09074271332282441E-002 -1.11558419783443843E-002 -1.79404337272448047E-002  4.24239000737607844E-003 -2.98434281047523058E-002 -4.48152190551973431E-002  2.47748107340632906E-002
  0.21979718584371363       0.63770673069734884       3.09869778900792115E-003  4.04463695168068016E-002 -1.11743661143313029E-002 -1.79016093481614118E-002  4.32992563570545105E-003 -3.05470634568127848E-002 -4.54234559584749259E-002  2.48721771196276122E-002
  0.22266880237042008       0.63682648911899375       3.00240765341253102E-003  3.99822308120492895E-002 -1.11927826316676384E-002 -1.78587429973732503E-002  4.41647307094298735E-003 -3.12403825888762539E-002 -4.60208455297689209E-002  2.49627960972012876E-002
  0.22554420844304829       0.63594430408143920       2.90595345853842876E-003  3.95150625016056148E-002 -1.12110911801534055E-002 -1.78118453352931402E-002  4.50199978924467267E-003 -3.19230337165271327E-002 -4.66071488738443243E-002  2.50466012092645067E-002
  0.22842322693412956       0.63506022825749697       2.80934335089681958E-003  3.90449178996803772E-002 -1.12292913759018242E-002 -1.77609290469465317E-002  4.58647346922389822E-003 -3.25946687725325382E-002 -4.71821305167546209E-002  2.51235291965309013E-002
  0.23130567512940345       0.63417431610414443       2.71258567957872142E-003  3.85718521128420103E-002 -1.12473828023538207E-002 -1.77060088636395024E-002  4.66986203483119033E-003 -3.32549439010433115E-002 -4.77455587558745023E-002  2.51935201368467289E-002
  0.23419136499565862       0.63328662378756684       2.61568898586555512E-003  3.80959219953498282E-002 -1.12653650113497816E-002 -1.76471015800135946E-002  4.75213369860042530E-003 -3.39035199529781062E-002 -4.82972060085956126E-002  2.52565175791260484E-002
  0.23708010346565830       0.63239720910283781       2.51866199218906545E-003  3.76171860991522666E-002 -1.12832375242527053E-002 -1.75842260663279237E-002  4.83325700508391038E-003 -3.45400629805515252E-002 -4.88368491581782707E-002  2.53124686716724688E-002
  0.23997169273975122       0.63150613138833300       2.42151359045896615E-003  3.71357046185952847E-002 -1.13009998331221936E-002 -1.75174032758163567E-002  4.91320087431999265E-003 -3.51642447290738056E-002 -4.93642698954131834E-002  2.53613242842782964E-002
  0.24286593060425482       0.63061345143482195       2.32425282976085352E-003  3.66515393298093572E-002 -1.13186514019418660E-002 -1.74466562469732557E-002  4.99193464518778510E-003 -3.57757431242323870E-002 -4.98792550548310884E-002  2.54030391235135974E-002
  0.24576261076454547       0.62971923138984465       2.22688890349967243E-003  3.61647535251135299E-002 -1.13361916678897685E-002 -1.73720101006913756E-002  5.06942811844313286E-003 -3.63742427525969234E-002 -5.03815969438157971E-002  2.54375718406028052E-002
