  1.25663709640502926E-003  0.99739041864250899       2.10692342583308212E-002  6.78994604840950228E-002  1.25739187947483504E-002
  2.51327419281005852E-003  0.99739041864250899       2.10692342583308212E-002  6.78994604840950228E-002  1.25739187947483504E-002
  3.76991128921508756E-003  0.99739041864250899       2.10692342583308212E-002  6.78994604840950228E-002  1.25739187947483486E-002
  5.02654838562011704E-003  0.99739041864250899       2.10692342583308212E-002  6.78994604840950089E-002  1.25739187947483504E-002
  6.28318548202514652E-003  0.99739041864250888       2.10692342583308212E-002  6.78994604840950089E-002  1.25739187947483504E-002
  7.53982257843017600E-003  0.99739041864250888       2.10692342583308212E-002  6.78994604840950089E-002  1.25739187947483504E-002
  8.79645967483520461E-003  0.99739041864250888       2.10692342583308177E-002  6.78994604840949950E-002  1.25739187947483486E-002
  1.00530967712402341E-002  0.99739041864250888       2.10692342583308212E-002  6.78994604840949950E-002  1.25739187947483504E-002
  1.13097338676452636E-002  0.99739041864250888       2.10692342583308212E-002  6.78994604840949950E-002  1.25739187947483504E-002
  1.25663709640502930E-002  0.99739041864250888       2.10692342583308212E-002  6.78994604840949950E-002  1.25739187947483504E-002
  1.38230080604553225E-002  0.99739041864250888       2.10692342583308212E-002  6.78994604840949950E-002  1.25739187947483504E-002
  1.50796451568603520E-002  0.99739041864250899       2.10692342583308212E-002  6.78994604840949950E-002  1.25739187947483504E-002
  1.63362822532653815E-002  0.99739041864250899       2.10692342583308212E-002  6.78994604840949950E-002  1.25739187947483504E-002
  1.75929193496704092E-002  0.99739041864250899       2.10692342583308212E-002  6.78994604840949950E-002  1.25739187947483504E-002
  1.88495564460754370E-002  0.99739041864250888       2.10692342583308212E-002  6.78994604840949950E-002  1.25739187947483504E-002
  2.01061935424804647E-002  0.99739041864250888       2.10692342583308212E-002  6.78994604840949950E-002  1.25739187947483486E-002
  2.13628306388854924E-002  0.99739041864250888       2.10692342583308212E-002  6.78994604840949811E-002  1.25739187947483504E-002
  2.26194677352905202E-002  0.99739041864250888       2.10692342583308212E-002  6.78994604840949811E-002  1.25739187947483504E-002
  2.38761048316955479E-002  0.99739041864250888       2.10692342583308212E-002  6.78994604840949950E-002  1.25739187947483504E-002
  2.51327419281005757E-002  0.99739041864250888       2.10692342583308212E-002  6.78994604840949811E-002  1.25739187947483504E-002
  2.63893790245056034E-002  0.99739041864250888       2.10692342583308212E-002  6.78994604840949811E-002  1.25739187947483504E-002
  2.76460161209106312E-002  0.99739041864250888       2.10692342583308212E-002  6.78994604840949811E-002  1.25739187947483504E-002
  2.89026532173156589E-002  0.99739041864250877       2.10692342583308212E-002  6.78994604840949811E-002  1.25739187947483504E-002
  3.01592903137206866E-002  0.99739041864250877       2.10692342583308212E-002  6.78994604840949950E-002  1.25739187947483504E-002
  3.14159274101257144E-002  0.99739041864250877       2.10692342583308212E-002  6.78994604840949950E-002  1.25739187947483504E-002
  3.26725645065307421E-002  0.99739041864250877       2.10692342583308212E-002  6.78994604840949950E-002  1.25739187947483504E-002
  3.39292016029357699E-002  0.99739041864250877       2.10692342583308212E-002  6.78994604840949950E-002  1.25739187947483504E-002
  3.51858386993407976E-002  0.99739041864250877       2.10692342583308212E-002  6.78994604840949950E-002  1.25739187947483504E-002
  3.64424757957458254E-002  0.99739041864250866       2.10692342583308212E-002  6.78994604840949950E-002  1.25739187947483504E-002
  3.76991128921508531E-002  0.99739041864250877       2.10692342583308177E-002  6.78994604840949950E-002  1.25739187947483504E-002
  3.89557499885558808E-002  0.99739041864250877       2.10692342583308212E-002  6.78994604840949950E-002  1.25739187947483504E-002
  4.02123870849609086E-002  0.99739041864250866       2.10692342583308212E-002  6.78994604840949950E-002  1.25739187947483504E-002
  4.14690241813659363E-002  0.99739041864250866       2.10692342583308212E-002  6.78994604840949811E-002  1.25739187947483504E-002
  4.27256612777709641E-002  0.99739041864250866       2.10692342583308212E-002  6.78994604840949950E-002  1.25739187947483504E-002
  4.39822983741759918E-002  0.99739041864250866       2.10692342583308212E-002  6.78994604840949950E-002  1.25739187947483504E-002
  4.52389354705810195E-002  0.99739041864250866       2.10692342583308212E-002  6.78994604840949950E-002  1.25739187947483521E-002
  4.64955725669860473E-002  0.99739041864250877       2.10692342583308212E-002  6.78994604840949950E-002  1.25739187947483521E-002
  4.77522096633910750E-002  0.99739041864250877       2.10692342583308212E-002  6.78994604840949950E-002  1.25739187947483521E-002
  4.90088467597961028E-002  0.99739041864250877       2.10692342583308212E-002  6.78994604840949950E-002  1.25739187947483504E-002
  5.02654838562011305E-002  0.99739041864250877       2.10692342583308212E-002  6.78994604840949950E-002  1.25739187947483504E-002
  5.15221209526061583E-002  0.99739041864250877       2.10692342583308212E-002  6.78994604840950089E-002  1.25739187947483504E-002
  5.27787580490111860E-002  0.99739041864250877       2.10692342583308212E-002  6.78994604840950089E-002  1.25739187947483504E-002
  5.40353951454162137E-002  0.99739041864250877       2.10692342583308212E-002  6.78994604840950089E-002  1.25739187947483504E-002
  5.52920322418212415E-002  0.99739041864250877       2.10692342583308212E-002  6.78994604840950089E-002  1.25739187947483521E-002
  5.65486693382262692E-002  0.99739041864250866       2.10692342583308177E-002  6.78994604840950089E-002  1.25739187947483504E-002
  5.78053064346312970E-002  0.99739041864250866       2.10692342583308177E-002  6.78994604840949950E-002  1.25739187947483504E-002
  5.90619435310363247E-002  0.99739041864250866       2.10692342583308177E-002  6.78994604840949950E-002  1.25739187947483521E-002
  6.03185806274413525E-002  0.99739041864250866       2.10692342583308177E-002  6.78994604840949950E-002  1.25739187947483504E-002
  6.15752177238463802E-002  0.99739041864250866       2.10692342583308177E-002  6.78994604840949950E-002  1.25739187947483504E-002
  6.28318548202514149E-002  0.99739041864250866       2.10692342583308177E-002  6.78994604840949950E-002  1.25739187947483504E-002
  6.40884919166564426E-002  0.99739041864250866       2.10692342583308177E-002  6.78994604840950089E-002  1.25739187947483521E-002
  6.53451290130614704E-002  0.99739041864250866       2.10692342583308177E-002  6.78994604840950089E-002  1.25739187947483521E-002
  6.66017661094664981E-002  0.99739041864250866       2.10692342583308212E-002  6.78994604840950089E-002  1.25739187947483504E-002
  6.78584032058715259E-002  0.99739041864250866       2.10692342583308212E-002  6.78994604840950228E-002  1.25739187947483521E-002
  6.91150403022765536E-002  0.99739041864250866       2.10692342583308212E-002  6.78994604840950228E-002  1.25739187947483504E-002
  7.03716773986815813E-002  0.99739041864250866       2.10692342583308177E-002  6.78994604840950089E-002  1.25739187947483521E-002
  7.16283144950866091E-002  0.99739041864250866       2.10692342583308177E-002  6.78994604840950228E-002  1.25739187947483521E-002
  7.28849515914916368E-002  0.99739041864250866       2.10692342583308177E-002  6.78994604840950228E-002  1.25739187947483521E-002
  7.41415886878966646E-002  0.99739041864250866       2.10692342583308177E-002  6.78994604840950228E-002  1.25739187947483521E-002
  7.53982257843016923E-002  0.99739041864250866       2.10692342583308143E-002  6.78994604840950228E-002  1.25739187947483521E-002
  7.66548628807067201E-002  0.99739041864250855       2.10692342583308143E-002  6.78994604840950228E-002  1.25739187947483538E-002
  7.79114999771117478E-002  0.99739041864250855       2.10692342583308143E-002  6.78994604840950228E-002  1.25739187947483521E-002
  7.91681370735167755E-002  0.99739041864250866       2.10692342583308143E-002  6.78994604840950228E-002  1.25739187947483538E-002
  8.04247741699218033E-002  0.99739041864250855       2.10692342583308108E-002  6.78994604840950366E-002  1.25739187947483538E-002
  8.16814112663268310E-002  0.99739041864250866       2.10692342583308108E-002  6.78994604840950366E-002  1.25739187947483538E-002
  8.29380483627318588E-002  0.99739041864250866       2.10692342583308108E-002  6.78994604840950366E-002  1.25739187947483538E-002
  8.41946854591368865E-002  0.99739041864250866       2.10692342583308108E-002  6.78994604840950228E-002  1.25739187947483538E-002
  8.54513225555419142E-002  0.99739041864250866       2.10692342583308073E-002  6.78994604840950228E-002  1.25739187947483538E-002
  8.67079596519469420E-002  0.99739041864250866       2.10692342583308073E-002  6.78994604840950228E-002  1.25739187947483521E-002
  8.79645967483519697E-002  0.99739041864250855       2.10692342583308108E-002  6.78994604840950366E-002  1.25739187947483538E-002
  8.92212338447569975E-002  0.99739041864250855       2.10692342583308108E-002  6.78994604840950366E-002  1.25739187947483521E-002
  9.04778709411620252E-002  0.99739041864250855       2.10692342583308108E-002  6.78994604840950228E-002  1.25739187947483521E-002
  9.17345080375670530E-002  0.99739041864250855       2.10692342583308073E-002  6.78994604840950228E-002  1.25739187947483521E-002
  9.29911451339720807E-002  0.99739041864250855       2.10692342583308073E-002  6.78994604840950366E-002  1.25739187947483521E-002
  9.42477822303771084E-002  0.99739041864250855       2.10692342583308073E-002  6.78994604840950366E-002  1.25739187947483521E-002
  9.55044193267821362E-002  0.99739041864250855       2.10692342583308073E-002  6.78994604840950228E-002  1.25739187947483504E-002
  9.67610564231871639E-002  0.99739041864250855       2.10692342583308073E-002  6.78994604840950366E-002  1.25739187947483504E-002
  9.80176935195921917E-002  0.99739041864250855       2.10692342583308073E-002  6.78994604840950228E-002  1.25739187947483504E-002
  9.92743306159972194E-002  0.99739041864250866       2.10692342583308073E-002  6.78994604840950228E-002  1.25739187947483504E-002
  0.10053096771240225       0.99739041864250855       2.10692342583308073E-002  6.78994604840950228E-002  1.25739187947483504E-002
  0.10178760480880727       0.99739041864250855       2.10692342583308073E-002  6.78994604840950228E-002  1.25739187947483504E-002
  0.10304424190521230       0.99739041864250855       2.10692342583308108E-002  6.78994604840950228E-002  1.25739187947483504E-002
  0.10430087900161733       0.99739041864250855       2.10692342583308108E-002  6.78994604840950228E-002  1.25739187947483504E-002
  0.10555751609802236       0.99739041864250855       2.10692342583308108E-002  6.78994604840950228E-002  1.25739187947483486E-002
  0.10681415319442739       0.99739041864250855       2.10692342583308108E-002  6.78994604840950228E-002  1.25739187947483486E-002
  0.10807079029083241       0.99739041864250855       2.10692342583308108E-002  6.78994604840950228E-002  1.25739187947483486E-002
  0.10932742738723744       0.99739041864250855       2.10692342583308108E-002  6.78994604840950228E-002  1.25739187947483469E-002
  0.11058406448364247       0.99739041864250855       2.10692342583308108E-002  6.78994604840950228E-002  1.25739187947483469E-002
  0.11184070158004750       0.99739041864250855       2.10692342583308108E-002  6.78994604840950228E-002  1.25739187947483469E-002
  0.11309733867645252       0.99739041864250855       2.10692342583308108E-002  6.78994604840950228E-002  1.25739187947483469E-002
  0.11435397577285755       0.99739041864250855       2.10692342583308108E-002  6.78994604840950228E-002  1.25739187947483452E-002
  0.11561061286926258       0.99739041864250855       2.10692342583308108E-002  6.78994604840950366E-002  1.25739187947483452E-002
  0.11686724996566761       0.99739041864250855       2.10692342583308143E-002  6.78994604840950366E-002  1.25739187947483452E-002
  0.11812388706207264       0.99739041864250855       2.10692342583308108E-002  6.78994604840950366E-002  1.25739187947483452E-002
  0.11938052415847766       0.99739041864250866       2.10692342583308108E-002  6.78994604840950366E-002  1.25739187947483452E-002
  0.12063716125488269       0.99739041864250855       2.10692342583308108E-002  6.78994604840950366E-002  1.25739187947483469E-002
  0.12189379835128772       0.99739041864250855       2.10692342583308108E-002  6.78994604840950366E-002  1.25739187947483452E-002
  0.12315043544769275       0.99739041864250855       2.10692342583308108E-002  6.78994604840950366E-002  1.25739187947483452E-002
  0.12440707254409777       0.99739041864250855       2.10692342583308108E-002  6.78994604840950366E-002  1.25739187947483452E-002
  0.12566370964050280       0.99739041864250844       2.10692342583308108E-002  6.78994604840950366E-002  1.25739187947483452E-002
