  1.25663709640502926E-003  0.26821384265453185       1.88343629054002377E-002 -6.74019639479803007E-002 -7.95539014173872461E-003
  2.51327419281005852E-003  0.26869413426670768       1.88058298207560148E-002 -6.74183311127018597E-002 -7.92602129790877241E-003
  3.76991128921508756E-003  0.26917435870534762       1.87771260803288841E-002 -6.74344254803489473E-002 -7.89658052843752491E-003
  5.02654838562011704E-003  0.26965451585039557       1.87482519445944205E-002 -6.74502469857983650E-002 -7.86706810048881655E-003
  6.28318548202514652E-003  0.27013460558181218       1.87192076755744695E-002 -6.74657955650310309E-002 -7.83748428187675157E-003
  7.53982257843017600E-003  0.27061462777957507       1.86899935368347696E-002 -6.74810711551322023E-002 -7.80782934106327882E-003
  8.79645967483520461E-003  0.27109458232367867       1.86606097934825660E-002 -6.74960736942917389E-002 -7.77810354715575535E-003
  1.00530967712402341E-002  0.27157446909413430       1.86310567121642026E-002 -6.75108031218043664E-002 -7.74830716990450134E-003
  1.13097338676452636E-002  0.27205428797097031       1.86013345610626969E-002 -6.75252593780698990E-002 -7.71844047970035498E-003
  1.25663709640502930E-002  0.27253403883423194       1.85714436098953148E-002 -6.75394424045934888E-002 -7.68850374757221872E-003
  1.38230080604553225E-002  0.27301372156398152       1.85413841299111141E-002 -6.75533521439858897E-002 -7.65849724518459681E-003
  1.50796451568603520E-002  0.27349333604029830       1.85111563938884921E-002 -6.75669885399636516E-002 -7.62842124483513462E-003
  1.63362822532653815E-002  0.27397288214327870       1.84807606761327042E-002 -6.75803515373493563E-002 -7.59827601945214318E-003
  1.75929193496704092E-002  0.27445235975303617       1.84501972524733771E-002 -6.75934410820718534E-002 -7.56806184259212634E-003
  1.88495564460754370E-002  0.27493176874970132       1.84194664002620030E-002 -6.76062571211664826E-002 -7.53777898843729401E-003
  2.01061935424804647E-002  0.27541110901342186       1.83885683983694287E-002 -6.76187996027752675E-002 -7.50742773179307894E-003
  2.13628306388854924E-002  0.27589038042436276       1.83575035271833185E-002 -6.76310684761471381E-002 -7.47700834808563957E-003
  2.26194677352905202E-002  0.27636958286270619       1.83262720686056119E-002 -6.76430636916381389E-002 -7.44652111335936204E-003
  2.38761048316955479E-002  0.27684871620865148       1.82948743060499658E-002 -6.76547852007116368E-002 -7.41596630427435351E-003
  2.51327419281005757E-002  0.27732778034241529       1.82633105244391844E-002 -6.76662329559384740E-002 -7.38534419810393458E-003
  2.63893790245056034E-002  0.27780677514423163       1.82315810102026306E-002 -6.76774069109972176E-002 -7.35465507273212055E-003
  2.76460161209106312E-002  0.27828570049435175       1.81996860512736273E-002 -6.76883070206743126E-002 -7.32389920665109991E-003
  2.89026532173156589E-002  0.27876455627304431       1.81676259370868488E-002 -6.76989332408642897E-002 -7.29307687895870953E-003
  3.01592903137206866E-002  0.27924334236059539       1.81354009585756870E-002 -6.77092855285699041E-002 -7.26218836935589845E-003
  3.14159274101257144E-002  0.27972205863730842       1.81030114081696183E-002 -6.77193638419023441E-002 -7.23123395814419256E-003
  3.26725645065307421E-002  0.28020070498350441       1.80704575797915462E-002 -6.77291681400813833E-002 -7.20021392622314984E-003
  3.39292016029357699E-002  0.28067928127952169       1.80377397688551294E-002 -6.77386983834355610E-002 -7.16912855508781109E-003
  3.51858386993407976E-002  0.28115778740571618       1.80048582722621142E-002 -6.77479545334023353E-002 -7.13797812682614562E-003
  3.64424757957458254E-002  0.28163622324246140       1.79718133883996246E-002 -6.77569365525282352E-002 -7.10676292411649164E-003
  3.76991128921508531E-002  0.28211458867014838       1.79386054171374668E-002 -6.77656444044690137E-002 -7.07548323022499058E-003
  3.89557499885558808E-002  0.28259288356918572       1.79052346598254052E-002 -6.77740780539897864E-002 -7.04413932900301801E-003
  4.02123870849609086E-002  0.28307110781999967       1.78717014192904221E-002 -6.77822374669651978E-002 -7.01273150488460496E-003
  4.14690241813659363E-002  0.28354926130303421       1.78380059998339731E-002 -6.77901226103795329E-002 -6.98126004288386094E-003
  4.27256612777709641E-002  0.28402734389875095       1.78041487072292288E-002 -6.77977334523268832E-002 -6.94972522859238322E-003
  4.39822983741759918E-002  0.28450535548762929       1.77701298487182961E-002 -6.78050699620112302E-002 -6.91812734817666766E-003
  4.52389354705810195E-002  0.28498329595016625       1.77359497330094283E-002 -6.78121321097466118E-002 -6.88646668837551105E-003
  4.64955725669860473E-002  0.28546116516687675       1.77016086702742326E-002 -6.78189198669572058E-002 -6.85474353649740981E-003
  4.77522096633910750E-002  0.28593896301829347       1.76671069721448491E-002 -6.78254332061774962E-002 -6.82295818041795191E-003
  4.90088467597961028E-002  0.28641668938496695       1.76324449517111168E-002 -6.78316721010523427E-002 -6.79111090857720517E-003
  5.02654838562011305E-002  0.28689434414746556       1.75976229235177452E-002 -6.78376365263370779E-002 -6.75920200997709962E-003
  5.15221209526061583E-002  0.28737192718637566       1.75626412035614493E-002 -6.78433264578976597E-002 -6.72723177417880371E-003
  5.27787580490111860E-002  0.28784943838230148       1.75275001092880904E-002 -6.78487418727107133E-002 -6.69520049130009967E-003
  5.40353951454162137E-002  0.28832687761586517       1.74921999595897860E-002 -6.78538827488636698E-002 -6.66310845201274760E-003
  5.52920322418212415E-002  0.28880424476770694       1.74567410748020270E-002 -6.78587490655548214E-002 -6.63095594753984868E-003
  5.65486693382262692E-002  0.28928153971848503       1.74211237767007629E-002 -6.78633408030934332E-002 -6.59874326965320321E-003
  5.78053064346312970E-002  0.28975876234887565       1.73853483884994844E-002 -6.78676579428997978E-002 -6.56647071067066254E-003
  5.90619435310363247E-002  0.29023591253957320       1.73494152348462882E-002 -6.78717004675053331E-002 -6.53413856345347668E-003
  6.03185806274413525E-002  0.29071299017129004       1.73133246418209347E-002 -6.78754683605526238E-002 -6.50174712140363497E-003
  6.15752177238463802E-002  0.29118999512475685       1.72770769369318886E-002 -6.78789616067955320E-002 -6.46929667846120587E-003
  6.28318548202514149E-002  0.29166692728072230       1.72406724491133388E-002 -6.78821801920992118E-002 -6.43678752910166897E-003
  6.40884919166564426E-002  0.29214378651995343       1.72041115087222252E-002 -6.78851241034401920E-002 -6.40421996833324177E-003
  6.53451290130614704E-002  0.29262057272323538       1.71673944475352371E-002 -6.78877933289064178E-002 -6.37159429169420304E-003
  6.66017661094664981E-002  0.29309728577137162       1.71305215987457952E-002 -6.78901878576973206E-002 -6.33891079525021172E-003
  6.78584032058715259E-002  0.29357392554518386       1.70934932969610369E-002 -6.78923076801238312E-002 -6.30616977559161906E-003
  6.91150403022765536E-002  0.29405049192551214       1.70563098781987763E-002 -6.78941527876084361E-002 -6.27337152983077715E-003
  7.03716773986815813E-002  0.29452698479321487       1.70189716798844551E-002 -6.78957231726852184E-002 -6.24051635559934401E-003
  7.16283144950866091E-002  0.29500340402916886       1.69814790408480826E-002 -6.78970188289998861E-002 -6.20760455104558267E-003
  7.28849515914916368E-002  0.29547974951426925       1.69438323013211579E-002 -6.78980397513097716E-002 -6.17463641483165324E-003
  7.41415886878966646E-002  0.29595602112942970       1.69060318029335827E-002 -6.78987859354838880E-002 -6.14161224613090587E-003
  7.53982257843016923E-002  0.29643221875558229       1.68680778887105622E-002 -6.78992573785029141E-002 -6.10853234462516333E-003
  7.66548628807067201E-002  0.29690834227367763       1.68299709030694938E-002 -6.78994540784592371E-002 -6.07539701050200266E-003
  7.79114999771117478E-002  0.29738439156468477       1.67917111918168410E-002 -6.78993760345569519E-002 -6.04220654445203082E-003
  7.91681370735167755E-002  0.29786036650959147       1.67532991021449897E-002 -6.78990232471118477E-002 -6.00896124766615684E-003
  8.04247741699218033E-002  0.29833626698940391       1.67147349826291050E-002 -6.78983957175514213E-002 -5.97566142183285701E-003
  8.16814112663268310E-002  0.29881209288514704       1.66760191832239675E-002 -6.78974934484148640E-002 -5.94230736913543833E-003
  8.29380483627318588E-002  0.29928784407786435       1.66371520552607913E-002 -6.78963164433530469E-002 -5.90889939224929599E-003
  8.41946854591368865E-002  0.29976352044861804       1.65981339514440426E-002 -6.78948647071285355E-002 -5.87543779433916721E-003
  8.54513225555419142E-002  0.30023912187848900       1.65589652258482344E-002 -6.78931382456155474E-002 -5.84192287905638003E-003
  8.67079596519469420E-002  0.30071464824857685       1.65196462339147199E-002 -6.78911370657999114E-002 -5.80835495053609596E-003
  8.79645967483519697E-002  0.30119009944000003       1.64801773324484563E-002 -6.78888611757790805E-002 -5.77473431339455348E-003
  8.92212338447569975E-002  0.30166547533389576       1.64405588796147743E-002 -6.78863105847620496E-002 -5.74106127272629944E-003
  9.04778709411620252E-002  0.30214077581142001       1.64007912349361275E-002 -6.78834853030693686E-002 -5.70733613410142563E-003
  9.17345080375670530E-002  0.30261600075374767       1.63608747592888307E-002 -6.78803853421330733E-002 -5.67355920356279065E-003
  9.29911451339720807E-002  0.30309115004207249       1.63208098148997817E-002 -6.78770107144966439E-002 -5.63973078762324605E-003
  9.42477822303771084E-002  0.30356622355760721       1.62805967653431791E-002 -6.78733614338149355E-002 -5.60585119326285474E-003
  9.55044193267821362E-002  0.30404122118158339       1.62402359755372122E-002 -6.78694375148541640E-002 -5.57192072792610325E-003
  9.67610564231871639E-002  0.30451614279525163       1.61997278117407655E-002 -6.78652389734918232E-002 -5.53793969951911318E-003
  9.80176935195921917E-002  0.30499098827988153       1.61590726415500804E-002 -6.78607658267166014E-002 -5.50390841640684744E-003
  9.92743306159972194E-002  0.30546575751676169       1.61182708338954289E-002 -6.78560180926283535E-002 -5.46982718741031038E-003
  0.10053096771240225       0.30594045038719980       1.60773227590377647E-002 -6.78509957904379901E-002 -5.43569632180374712E-003
  0.10178760480880727       0.30641506677252267       1.60362287885653550E-002 -6.78456989404674221E-002 -5.40151612931183585E-003
  0.10304424190521230       0.30688960655407616       1.59949892953904181E-002 -6.78401275641494772E-002 -5.36728692010687760E-003
  0.10430087900161733       0.30736406961322532       1.59536046537457343E-002 -6.78342816840278029E-002 -5.33300900480598167E-003
  0.10555751609802236       0.30783845583135444       1.59120752391812524E-002 -6.78281613237567832E-002 -5.29868269446824667E-003
  0.10681415319442739       0.30831276508986688       1.58704014285606793E-002 -6.78217665081014276E-002 -5.26430830059193815E-003
  0.10807079029083241       0.30878699727018538       1.58285836000580660E-002 -6.78150972629373155E-002 -5.22988613511166101E-003
  0.10932742738723744       0.30926115225375189       1.57866221331543627E-002 -6.78081536152504161E-002 -5.19541651039552924E-003
  0.11058406448364247       0.30973522992202762       1.57445174086339942E-002 -6.78009355931370600E-002 -5.16089973924233232E-003
  0.11184070158004750       0.31020923015649321       1.57022698085813837E-002 -6.77934432258037734E-002 -5.12633613487869459E-003
  0.11309733867645252       0.31068315283864856       1.56598797163775040E-002 -6.77856765435671804E-002 -5.09172601095623460E-003
  0.11435397577285755       0.31115699785001294       1.56173475166963838E-002 -6.77776355778538647E-002 -5.05706968154871934E-003
  0.11561061286926258       0.31163076507212517       1.55746735955016261E-002 -6.77693203612002582E-002 -5.02236746114921150E-003
  0.11686724996566761       0.31210445438654344       1.55318583400429044E-002 -6.77607309272525021E-002 -4.98761966466721753E-003
  0.11812388706207264       0.31257806567484536       1.54889021388524440E-002 -6.77518673107663089E-002 -4.95282660742582970E-003
  0.11938052415847766       0.31305159881862815       1.54458053817415029E-002 -6.77427295476068364E-002 -4.91798860515886473E-003
  0.12063716125488269       0.31352505369950850       1.54025684597968275E-002 -6.77333176747485222E-002 -4.88310597400799882E-003
  0.12189379835128772       0.31399843019912271       1.53591917653771101E-002 -6.77236317302749441E-002 -4.84817903051989671E-003
  0.12315043544769275       0.31447172819912667       1.53156756921094227E-002 -6.77136717533786681E-002 -4.81320809164334333E-003
  0.12440707254409777       0.31494494758119579       1.52720206348856483E-002 -6.77034377843610952E-002 -4.77819347472636241E-003
  0.12566370964050280       0.31541808822702527       1.52282269898588972E-002 -6.76929298646322675E-002 -4.74313549751334117E-003
