  3.85484794830028834E-003  0.88452180969982452       1.86625396046092504E-002  6.02726284128301676E-002  1.11808131578511882E-002  1.69852764015894254E-002  6.01711754664507534E-003  3.92869726827205293E-002  5.24067377352332511E-002  2.06452779365839355E-002  1.01845194404483093E-002  6.65796427851573277E-003  1.78831012084843949E-002  7.09820894849879369E-002  7.54175512746320803E-002  4.81655735826814688E-002  1.07229046707981203E-002  4.54756743649404032E-003  3.95395016742122116E-002  2.56549112044391556E-002  5.15135150640318000E-003  4.12053583601625015E-002  6.41587082405941922E-002  2.33729111260623859E-003  5.07007450345978092E-002  1.71191673128750143E-003  1.02565719973514349E-002  5.88340591367638027E-002  2.11703765497501979E-002  6.82211090407857379E-002  4.82393271418157868E-002  3.22811241453525091E-002  7.33973574985312682E-002  1.56680850880015696E-002  6.84312309859799323E-002  4.15342853073021392E-002  2.55031693692107896E-002  6.48293142570180864E-002  5.83462749057875041E-002  4.02689835515406393E-004  2.88413994123355270E-002  4.13431013484354959E-002  6.60900458844067423E-002  7.46874662395385133E-003  5.45662984898124953E-002  7.66405252559580336E-002  6.94435308270270057E-002  4.34793902476344942E-003  7.57402763894929887E-002  8.09309869236962826E-002  7.93499497035755896E-002  6.23100283266136284E-003  6.83740615771311622E-002  5.18192708263030058E-002  4.85629951330803916E-002  1.33485377199091485E-002  2.47410622098509884E-002  2.54840030281478051E-002  9.76083430284804300E-003  7.68325391491328225E-002  6.02758624012416366E-002  6.30335196347878018E-002  5.12947350640127475E-002  4.23561463386361303E-002  4.16012253449071084E-002  7.18258840728377146E-002  1.34635868458954648E-003  4.46728646441166347E-002  4.80581882513028344E-003  2.97850975288958160E-002  7.73357800427579428E-002  4.63185623170968216E-002  1.67478166898805993E-002  3.46573911729593058E-003  3.27625537992432166E-003  6.21796805636345151E-002  6.73034921313809403E-002  2.35236621715326916E-002  4.75535945656116940E-002  5.50347385411707954E-002  5.91683126040285431E-002  1.76993451617847297E-002  2.39541070560789771E-002  4.86335983935500191E-002  6.20836330972033973E-002  7.64336797445639843E-002  2.40167003157419796E-002  4.18089976508050007E-002  6.28343958748211057E-002  3.97970845671055257E-002  6.05430727127145574E-002  3.98934785072677864E-002  9.91664927389445533E-003  5.61890682270122128E-003  1.69465914627353505E-002  7.61994637450950224E-002  7.94156458082739963E-002  7.11937165121882126E-002  5.80053284804572591E-002  1.76746961076838273E-002  4.87927370167043871E-003
  8.90770495741237921E-003  0.88452928247139329       1.86128020027598248E-002  6.03393997412168537E-002  1.12103104657375260E-002  1.70953599450083954E-002  6.04711652166963973E-003  3.92796970632836029E-002  5.24479372600061694E-002  2.06393481284291719E-002  1.01469667134667201E-002  6.74750450122580531E-003  1.78666403594500214E-002  7.09954781343078989E-002  7.54307604363248507E-002  4.80667445918436867E-002  1.06879852369291626E-002  4.56803231565123397E-003  3.95536915797905578E-002  2.57644551440463776E-002  5.09139652650964728E-003  4.11527054393883984E-002  6.41606478706549799E-002  2.21172556934247843E-003  5.06954452480274584E-002  1.70735104621910598E-003  1.02514914377138926E-002  5.90632061003298556E-002  2.11227200049269835E-002  6.82128897333629108E-002  4.82384861431421064E-002  3.22690240581086363E-002  7.34102534957562641E-002  1.59803074130962959E-002  6.84362996645042493E-002  4.14035469480693794E-002  2.54376195914926412E-002  6.49380327659449252E-002  5.83567110050457749E-002  3.26357009170684929E-004  2.88375020020661399E-002  4.09531781607109444E-002  6.60953830780536128E-002  7.51392299534537570E-003  5.45607327657144300E-002  7.67079729284628753E-002  6.94394405799199921E-002  4.30597403777124160E-003  7.57536676422825433E-002  8.07537552602284325E-002  7.93573338416487944E-002  6.09598738792084451E-003  6.83539998615296102E-002  5.18494112048969447E-002  4.85747167559529083E-002  1.33528287134142033E-002  2.47498069148027258E-002  2.54714386427274085E-002  9.72263321288162688E-003  7.68910578406807460E-002  6.02624673338160721E-002  6.31331845070449843E-002  5.13134343066048784E-002  4.23537397840195937E-002  4.16236382264153770E-002  7.16922315096352458E-002  1.34238971511944829E-003  4.47952032213363577E-002  4.78398169304894774E-003  2.98473462202989356E-002  7.73319148952774510E-002  4.62306104776925436E-002  1.67630345931251007E-002  3.46633805254916447E-003  3.27108930721733580E-003  6.24094213872661008E-002  6.72946585244442730E-002  2.34515322427239839E-002  4.75764419245814918E-002  5.48456932289869067E-002  5.91754743343840400E-002  1.76883194768778750E-002  2.39602314758998076E-002  4.86313570745118759E-002  6.20694768374306302E-002  7.60105559806373149E-002  2.40182894457688263E-002  4.20186548795324286E-002  6.28248518253242821E-002  3.98084837950576434E-002  6.05409374995209484E-002  3.98487437324167235E-002  9.95333765768290427E-003  5.46673619609052124E-003  1.69582477300588563E-002  7.63105141428679357E-002  7.93778959854695154E-002  7.12549967616037394E-002  5.80215711426861694E-002  1.74735219297607498E-002  4.85820351649604229E-003
  1.38895836873880359E-002  0.88449669713531864       1.85431920635615935E-002  6.03899696072364017E-002  1.12238573342681950E-002  1.72087242288840279E-002  6.09142965426788616E-003  3.92567555656399558E-002  5.24781227241196274E-002  2.06309657113087422E-002  1.01143286411143028E-002  6.82401231975143276E-003  1.78590680464018811E-002  7.10256666623036298E-002  7.54620849669825622E-002  4.79735376792119056E-002  1.06734327133411831E-002  4.58602352027811730E-003  3.95594244479804819E-002  2.58716238476316106E-002  5.03813844933605984E-003  4.10875393194554198E-002  6.41567097256833252E-002  2.10606216829488943E-003  5.06899412232299160E-002  1.70792025523596380E-003  1.02412891700131587E-002  5.93635138318459252E-002  2.10809760016859200E-002  6.81939832261389683E-002  4.82383953859214440E-002  3.22680407272581335E-002  7.34255499895169472E-002  1.62995090449357949E-002  6.84369464647587578E-002  4.13353868549409392E-002  2.53774845716877792E-002  6.51479787641669195E-002  5.83663370350925720E-002  2.55549679581955585E-004  2.88329905186628169E-002  4.06788569337736619E-002  6.60949715931670040E-002  7.55757949020748228E-003  5.45644865055908770E-002  7.68370508823356668E-002  6.94360668155831057E-002  4.25933083189025934E-003  7.57622673306330846E-002  8.06778058790201119E-002  7.93718479078845268E-002  5.90499734993837812E-003  6.83402088163567178E-002  5.19401654627348539E-002  4.85872795019167206E-002  1.32988267988400841E-002  2.47517650673151519E-002  2.54758714095383657E-002  9.68221853961395706E-003  7.69272016496842514E-002  6.02502175411918500E-002  6.32768450180586639E-002  5.13356073899912876E-002  4.23567918854522649E-002  4.16442445062103761E-002  7.15711139968358417E-002  1.33673603783592541E-003  4.50303524808122538E-002  4.76527811651916971E-003  2.98299801643785376E-002  7.73225084153274650E-002  4.62142410468412632E-002  1.67737351285851613E-002  3.46192110287419589E-003  3.26338479607167324E-003  6.26909604219207661E-002  6.72845810753080337E-002  2.33286110812165257E-002  4.75988527945709686E-002  5.47352154051927581E-002  5.91754797599124485E-002  1.76860427337589693E-002  2.39606878490456338E-002  4.86585431524560533E-002  6.20597367974662778E-002  7.57655546610579295E-002  2.40245183975787563E-002  4.20803659794342713E-002  6.28223077617623138E-002  3.98180864972626711E-002  6.05283434657471822E-002  3.98407787735332031E-002  9.98313327366528135E-003  5.46330282759662205E-003  1.69662471641933987E-002  7.63453495715059605E-002  7.93435506309774913E-002  7.14970316474879131E-002  5.80355431940867902E-002  1.74100562441521778E-002  4.83275746592859087E-003
  1.88390113292144640E-002  0.88443398397177175       1.84657419690084298E-002  6.04235362559736380E-002  1.12216942656104962E-002  1.73202270724900527E-002  6.14172699493675117E-003  3.92219888605450581E-002  5.24874641919256743E-002  2.06201856009952771E-002  1.00920718332043954E-002  6.89607554754211819E-003  1.78572501457323687E-002  7.10703115121467527E-002  7.55071412440024292E-002  4.78859132062169346E-002  1.06822432236630474E-002  4.60166557049090496E-003  3.95572337018752357E-002  2.59718717724235666E-002  4.99552299051969108E-003  4.10147917785948779E-002  6.41464932795690057E-002  2.01721577191097496E-003  5.06894197226141000E-002  1.71521027564062946E-003  1.02292001666827431E-002  5.97226295818238384E-002  2.10491512114674567E-002  6.81651225887006385E-002  4.82360859225701016E-002  3.22786471427413332E-002  7.34408496448181736E-002  1.66177573488851503E-002  6.84334880732564849E-002  4.13202268445572243E-002  2.53256802919721823E-002  6.54564284927110079E-002  5.83765943109513866E-002  1.91576770357623310E-004  2.88282247908861929E-002  4.05182111742954723E-002  6.60907301245686613E-002  7.59340678145519962E-003  5.45778380178291930E-002  7.70272204268445254E-002  6.94354860316302447E-002  4.21291748759238926E-003  7.57628616765666230E-002  8.06878512619338129E-002  7.93926596711981708E-002  5.68236710912117110E-003  6.83312027037692865E-002  5.20273865460074772E-002  4.86010080826896340E-002  1.31502817984328561E-002  2.47514911940971832E-002  2.55010378900566298E-002  9.64247270386221073E-003  7.69349049052982514E-002  6.02394571815827451E-002  6.34280928307633801E-002  5.13582421493900820E-002  4.23609935782913796E-002  4.16614399734478169E-002  7.14830610820036821E-002  1.33162086438905810E-003  4.53611047412199320E-002  4.75114122238038967E-003  2.97473977802647435E-002  7.73087010695007876E-002  4.61928227725458759E-002  1.67759133554930551E-002  3.45504071108368666E-003  3.25325365612180381E-003  6.29560883831160045E-002  6.72720027238526280E-002  2.31652752223035566E-002  4.76160497151259243E-002  5.47069192651558830E-002  5.91700812252396666E-002  1.78197193395328024E-002  2.39554025542843656E-002  4.87175993518047384E-002  6.20539091392352526E-002  7.57062042119115985E-002  2.40318706086899182E-002  4.19401436865023333E-002  6.28275552804264392E-002  3.98058299006015734E-002  6.05071494717941416E-002  3.98754276959913112E-002  1.00027560359591296E-002  5.61442062609460689E-003  1.69724907047386284E-002  7.62774103022850897E-002  7.93201489507719265E-002  7.19118997748045413E-002  5.80478905498953146E-002  1.74626582305707004E-002  4.81194219868588680E-003
  2.37983755837992209E-002  0.88436158253773300       1.83954719557787132E-002  6.04423623174158639E-002  1.12082878884933942E-002  1.74239315725348877E-002  6.19360301127242809E-003  3.91844819735044786E-002  5.24725185672281907E-002  2.06096838520455107E-002  1.00828358764133170E-002  6.96965342712701878E-003  1.78578060465952142E-002  7.11264118898973369E-002  7.55576592747415759E-002  4.77997642458469277E-002  1.07114731038313715E-002  4.61601978097303522E-003  3.95492800238725212E-002  2.60615570682767340E-002  4.96361266319553327E-003  4.09418727473398192E-002  6.41309171003967698E-002  1.93991990470593866E-003  5.06967908531473221E-002  1.73125128838064342E-003  1.02191429088084266E-002  6.01226622520823831E-002  2.10295418032796777E-002  6.81288800185123194E-002  4.82292477211849480E-002  3.23018703481439476E-002  7.34540323107530507E-002  1.69277152860941200E-002  6.84261874766430439E-002  4.13457146236494225E-002  2.52846010298854659E-002  6.58455541477925566E-002  5.83889361308899957E-002  1.46408657515433266E-004  2.88249279702330330E-002  4.04520563693424109E-002  6.60841272011775671E-002  7.61695546318328850E-003  5.46003799081248506E-002  7.72702575931599328E-002  6.94383058320729857E-002  4.16869318366173362E-003  7.57552949999362596E-002  8.07556785282284861E-002  7.94181256663902685E-002  5.45932152895530799E-003  6.83250961985654576E-002  5.20472733646690014E-002  4.86158737875911351E-002  1.28991603313026049E-002  2.47537923408858856E-002  2.55446764190530931E-002  9.60466677809898410E-003  7.69205355015883246E-002  6.02292393998994161E-002  6.35500564860056183E-002  5.13786291962069278E-002  4.23670971922885664E-002  4.16743085052098811E-002  7.14348393826936823E-002  1.32878030702874694E-003  4.57284373926213350E-002  4.74089481415698559E-003  2.96467220308068123E-002  7.72919477244335684E-002  4.60985306199677702E-002  1.67694681143755117E-002  3.45042439444564987E-003  3.24179515328061304E-003  6.31461812996414878E-002  6.72556501874650159E-002  2.29911390193131039E-002  4.76249349482933196E-002  5.47219850305834046E-002  5.91623845365927964E-002  1.81539110945261699E-002  2.39451793803124556E-002  4.87841101955483400E-002  6.20503885721868237E-002  7.57120448506245491E-002  2.40375101227785146E-002  4.16803930601578748E-002  6.28397689340485649E-002  3.97521849159762977E-002  6.04811388344933323E-002  3.99263498035171208E-002  1.00122686778751531E-002  5.82917504707605554E-003  1.69806785254495822E-002  7.61542452146120874E-002  7.93106191346645006E-002  7.23695774091424604E-002  5.80600557309331883E-002  1.75200675079992159E-002  4.80287564932451415E-003
  2.87985122905933186E-002  0.88430074475498188       1.83442881298601923E-002  6.04513706975439644E-002  1.11908090065098373E-002  1.75164301316231043E-002  6.24580580925459747E-003  3.91550449132543193E-002  5.24396272591672388E-002  2.06028292996751280E-002  1.00856395017920788E-002  7.04689160527112446E-003  1.78585702069945992E-002  7.11904240530297633E-002  7.56041531719199578E-002  4.77105043051538336E-002  1.07536752093203101E-002  4.63065309990795017E-003  3.95384537215293791E-002  2.61387574441550724E-002  4.93926802443372601E-003  4.08768811200890883E-002  6.41124073792200683E-002  1.86854119455495769E-003  5.07110919541715541E-002  1.75804700206268097E-003  1.02150236775524275E-002  6.05403295836738006E-002  2.10225603582444680E-002  6.80887199970274803E-002  4.82167086205725556E-002  3.23382837318501801E-002  7.34632464906993243E-002  1.72213201061100114E-002  6.84152862008646084E-002  4.13965404145798313E-002  2.52560756191341634E-002  6.62843328895307837E-002  5.84039059894333329E-002  1.48280017322723588E-004  2.88255662909071876E-002  4.04466938653589500E-002  6.60757500084618865E-002  7.62623722826584298E-003  5.46311077344130702E-002  7.75505996247995016E-002  6.94434814604353023E-002  4.12569069118635164E-003  7.57424378859223313E-002  8.08427963959817558E-002  7.94459469401236767E-002  5.26922401463203720E-003  6.83207059776888420E-002  5.19529964931790406E-002  4.86316564599747619E-002  1.25660261704822578E-002  2.47627346805084601E-002  2.55993399352590772E-002  9.56869371436879119E-003  7.69013313644000968E-002  6.02176840724785375E-002  6.36144424973445893E-002  5.13944797263892889E-002  4.23805439729515246E-002  4.16826606968767818E-002  7.14161925352010535E-002  1.32914495248519422E-003  4.60552643091680161E-002  4.73238233310744813E-003  2.95882480378295981E-002  7.72733999386122222E-002  4.59012813267471523E-002  1.67580303596649507E-002  3.45450098536844623E-003  3.23098366506502669E-003  6.32371665446900960E-002  6.72348737031023269E-002  2.28434867457119432E-002  4.76257668183882460E-002  5.47172761146396402E-002  5.91552211136673542E-002  1.86591759239815545E-002  2.39315963785904813E-002  4.88264707864234718E-002  6.20475025960042018E-002  7.56211995947928262E-002  2.40406079235996814E-002  4.14669187823302893E-002  6.28564314149507725E-002  3.96517356599305135E-002  6.04552294764176060E-002  3.99543643212462371E-002  1.00142597597360789E-002  5.99263305280952306E-003  1.69945143155069457E-002  7.60653615016216728E-002  7.93124104544581932E-002  7.27080242231903928E-002  5.80728461865616732E-002  1.74521216479739429E-002  4.80778566712282591E-003
  3.38034554369737658E-002  0.88426337065060479       1.83162335018277680E-002  6.04565893963802531E-002  1.11768316223271706E-002  1.75996607875446055E-002  6.29647299041988240E-003  3.91419883358602935E-002  5.24045194517455126E-002  2.06010719451014228E-002  1.00957678714306606E-002  7.12523910689644331E-003  1.78588622140145419E-002  7.12579945052059932E-002  7.56384968930180618E-002  4.76173209175787121E-002  1.07990855224528066E-002  4.64700461485298855E-003  3.95273737351903090E-002  2.62033237979782813E-002  4.91769866515386588E-003  4.08265996614448623E-002  6.40948214602423960E-002  1.79940219809726935E-003  5.07275103927769880E-002  1.79644761276287132E-003  1.02198567740679775E-002  6.09445173256325107E-002  2.10263126015965904E-002  6.80484439354872017E-002  4.81988831590331665E-002  3.23860783991159820E-002  7.34669229683439923E-002  1.74870498917999544E-002  6.84012805592376233E-002  4.14535982513445922E-002  2.52410883329060344E-002  6.67275916757196774E-002  5.84202576067203855E-002  1.99004067620569159E-004  2.88321586351884436E-002  4.04571973385390998E-002  6.60651547013867135E-002  7.62236874456391489E-003  5.46680674364481700E-002  7.78431627449717584E-002  6.94483686808193279E-002  4.08125901095180571E-003  7.57294222588519722E-002  8.09041328463619841E-002  7.94732044795141701E-002  5.14019016267185623E-003  6.83184728472193831E-002  5.17319840039433543E-002  4.86479052250457580E-002  1.22010966354387726E-002  2.47804562428653140E-002  2.56539428338700137E-002  9.53400174886157199E-003  7.69003812678185905E-002  6.02027948998632850E-002  6.36103708448984284E-002  5.14041928284754632E-002  4.24088264343284588E-002  4.16869315095043658E-002  7.14027527123284600E-002  1.33259543852041269E-003  4.62766060205686003E-002  4.72291444148532306E-003  2.96178889122151630E-002  7.72539568509394009E-002  4.56276852139117367E-002  1.67479920306120404E-002  3.47291864503876131E-003  3.22332681971485577E-003  6.32531430817438872E-002  6.72107028044472005E-002  2.27517665310066029E-002  4.76229399521384753E-002  5.46359888098800275E-002  5.91497743869321621E-002  1.92180846547980906E-002  2.39170250173519928E-002  4.88315609094792241E-002  6.20446165072776612E-002  7.53478524290100149E-002  2.40423695812361435E-002  4.14381199310902074E-002  6.28737258490302264E-002  3.95238709680322958E-002  6.04343635755644967E-002  3.99368707242247836E-002  1.00125639238818499E-002  6.04115146398870664E-003  1.70155312159662661E-002  7.60802337000231893E-002  7.93186834268884422E-002  7.28468831371873876E-002  5.80853631123999514E-002  1.71961184354275064E-002  4.82244317156413707E-003
  3.88859911731400040E-002  0.88424551602298640       1.83053870593169361E-002  6.04629977128878990E-002  1.11711459989164569E-002  1.76850286789681163E-002  6.34196933634217398E-003  3.91472891006431484E-002  5.23844319013511001E-002  2.06023632046475856E-002  1.01064709832951044E-002  7.20102836977474896E-003  1.78587183026950834E-002  7.13272115930219525E-002  7.56574471590736181E-002  4.75217572621450535E-002  1.08406096693128996E-002  4.66652561258845428E-003  3.95170062910882303E-002  2.62587849642683217E-002  4.89377034006472072E-003  4.07927154964752223E-002  6.40819300251945917E-002  1.73002365574171594E-003  5.07403009883299130E-002  1.84687838140507260E-003  1.02352117948324647E-002  6.13141849927991145E-002  2.10366947676419239E-002  6.80097742500713198E-002  4.81770069122816127E-002  3.24416888908497583E-002  7.34640028384380694E-002  1.77198805112702557E-002  6.83845535722425318E-002  4.14969803161630638E-002  2.52388556408713466E-002  6.71384231555079425E-002  5.84353236572716858E-002  2.67620797777794227E-004  2.88452109042182069E-002  4.04347508664831337E-002  6.60505887451048879E-002  7.60941412815553143E-003  5.47097896305352993E-002  7.81264130061574552E-002  6.94495122397690151E-002  4.03112537663347526E-003  7.57213412439563388E-002  8.08977296659235123E-002  7.94978351944915229E-002  5.08036068401771044E-003  6.83207016607017686E-002  5.14059192440345439E-002  4.86644316005247837E-002  1.18601377456862347E-002  2.48071273248004660E-002  2.56989944615898663E-002  9.49931789477582132E-003  7.69382169068716371E-002  6.01828594858941635E-002  6.35495519576944196E-002  5.14076526247928128E-002  4.24585848169427571E-002  4.16880208782316047E-002  7.13658707819393445E-002  1.33811133275607151E-003  4.63771075856422368E-002  4.70983572644483994E-003  2.97443918485166582E-002  7.72340309632669891E-002  4.53440578431353047E-002  1.67460962582646582E-002  3.50770292174680054E-003  3.22094055191359061E-003  6.32593307864272314E-002  6.71854583578120057E-002  2.27195845638420053E-002  4.76238288757760767E-002  5.44553675232889514E-002  5.91448990791717602E-002  1.96997948815473695E-002  2.39037345489716002E-002  4.88191474163087794E-002  6.20428583254137439E-002  7.49411236090104793E-002  2.40446547644447076E-002  4.15991251916136909E-002  6.28884640235301828E-002  3.94034991110732494E-002  6.04212302791997113E-002  3.98868629409909678E-002  1.00104960397615211E-002  5.99825556941618702E-003  1.70425269287513004E-002  7.61950807275490610E-002  7.93219735297954892E-002  7.28566716373296730E-002  5.80956821120009181E-002  1.67970555224573777E-002  4.83825417790479610E-003
  4.39742969076003382E-002  0.88423376440595980       1.83010637750592800E-002  6.04724794979812907E-002  1.11748373040339612E-002  1.77857435215269949E-002  6.37472665223905773E-003  3.91667389971386212E-002  5.23898561914733288E-002  2.06024710835836962E-002  1.01108344340748481E-002  7.26695711177295818E-003  1.78577189863681068E-002  7.13960660491564092E-002  7.56616523774366750E-002  4.74318077564276561E-002  1.08741297628464923E-002  4.68958042642398602E-003  3.95069426160233467E-002  2.63075367230216003E-002  4.86528913392204020E-003  4.07740545889005504E-002  6.40769890271020715E-002  1.66387382011776424E-003  5.07454399317212382E-002  1.90710894050121773E-003  1.02605706495234802E-002  6.16227185813742959E-002  2.10477459797361703E-002  6.79736277090839669E-002  4.81535238198586152E-002  3.24973390099421722E-002  7.34539565805223116E-002  1.79089525789074243E-002  6.83661815566547898E-002  4.15053489216754556E-002  2.52473511323731796E-002  6.74745745531671048E-002  5.84447180299009980E-002  3.30594364433007724E-004  2.88624617496171174E-002  4.03360086540237514E-002  6.60301927771812514E-002  7.59370366946003628E-003  5.47535850232625312E-002  7.83721671148233379E-002  6.94435135164518519E-002  3.97369946885590183E-003  7.57217268741078031E-002  8.07912345889002237E-002  7.95178095543325886E-002  5.07888627078746137E-003  6.83309718937757798E-002  5.10380848701636955E-002  4.86801426332605369E-002  1.16018848882100435E-002  2.48400621784750919E-002  2.57272592600339516E-002  9.46539592211435334E-003  7.70237790036521486E-002  6.01581071771584708E-002  6.34653479551422761E-002  5.14060697201576197E-002  4.25300182661064174E-002  4.16866180534485112E-002  7.12876029042890935E-002  1.34386118376280989E-003  4.63923239386389505E-002  4.69171665969071814E-003  2.99318846073884960E-002  7.72153299361573314E-002  4.51366396668380632E-002  1.67574953310044780E-002  3.55363359841208166E-003  3.22521755923484100E-003  6.33305870007167121E-002  6.71635658426857907E-002  2.27251237655358082E-002  4.76360434997699991E-002  5.42062546520941102E-002  5.91383463247267468E-002  1.99998266032610575E-002  2.38939873562317405E-002  4.88309268109225897E-002  6.20452481905012718E-002  7.45639561057027250E-002  2.40477583304394317E-002  4.18127633522918166E-002  6.28986234875874850E-002  3.93264393452604569E-002  6.04162487597081910E-002  3.98468491708361752E-002  1.00095286863333289E-002  5.95272850885903045E-003  1.70705619141734710E-002  7.63302788092429102E-002  7.93178190587652959E-002  7.29095538526856324E-002  5.81016088242741757E-002  1.64018336496119625E-002  4.84574375818781766E-003
  4.90496723729145004E-002  0.88421569413702350       1.82934325892947260E-002  6.04841129200341110E-002  1.11851629615734461E-002  1.79124863108934239E-002  6.38953197419742970E-003  3.91925179743069715E-002  5.24163068467610321E-002  2.05987017500368873E-002  1.01046893246473958E-002  7.31687345948012300E-003  1.78545180771442560E-002  7.14654238189492003E-002  7.56556264478865370E-002  4.73552371540497119E-002  1.09007300678841765E-002  4.71608580941227078E-003  3.94956735791655578E-002  2.63512711648583239E-002  4.83354046573753263E-003  4.07665517709583369E-002  6.40809439073256604E-002  1.60776916960670931E-003  5.07437679664273292E-002  1.97423314972484205E-003  1.02937700851915576E-002  6.18578476987813597E-002  2.10531173305935314E-002  6.79382697108683875E-002  4.81306278444875030E-002  3.25444836789820641E-002  7.34371266059389849E-002  1.80489857814577215E-002  6.83473584934217726E-002  4.14612448053342728E-002  2.52630223598912206E-002  6.77140481814637457E-002  5.84442065568009927E-002  3.76186352422053759E-004  2.88793444607147974E-002  4.01338027457454616E-002  6.60026935722911740E-002  7.58183787237136191E-003  5.47972526807619584E-002  7.85625832721572187E-002  6.94284595934824694E-002  3.90986116877811013E-003  7.57306160678576784E-002  8.05723391840617725E-002  7.95325542583791290E-002  5.10601174638597357E-003  6.83524258368256865E-002  5.07056395508525895E-002  4.86932963680308042E-002  1.14495834688004752E-002  2.48753884037050191E-002  2.57379143125333436E-002  9.43415727460188841E-003  7.71495264691486882E-002  6.01304833810899150E-002  6.34023673251822295E-002  5.14021895073340576E-002  4.26159886400196142E-002  4.16829464311383666E-002  7.11706404578237584E-002  1.34781317485461148E-003  4.64002530371660574E-002  4.66836428850632423E-003  3.01205874588836506E-002  7.72005527517976575E-002  4.50538302929132661E-002  1.67836351746998499E-002  3.59982087106907982E-003  3.23602453457498811E-003  6.35106422657408798E-002  6.71491367972300440E-002  2.27295638964732094E-002  4.76638054775901238E-002  5.39566263209838720E-002  5.91285775239525982E-002  2.01090634440562813E-002  2.38888374101333990E-002  4.88991209968127269E-002  6.20554863966184880E-002  7.43546377808925324E-002  2.40493004365157671E-002  4.19066874577996157E-002  6.29046827950166948E-002  3.92991495900571405E-002  6.04170450286970542E-002  3.98556140460322866E-002  1.00088829051522901E-002  5.98904111656619297E-003  1.70934949479762781E-002  7.63917893400743453E-002  7.93071421849268349E-002  7.31500534324615731E-002  5.81027559027309931E-002  1.61552540994215135E-002  4.83995390116841867E-003
