  1.25663709640502926E-003  0.20068492180925082       0.17984401287797266      -0.64513933121274114      -7.55274871579842272E-002
  2.51327419281005852E-003  0.20760765095058331       0.17882824379925855      -0.64417747059837271      -7.44961869850175040E-002
  3.76991128921508756E-003  0.21450961949872804       0.17779111530319283      -0.64314247294199178      -7.34559889158621776E-002
  5.02654838562011704E-003  0.22139013726254531       0.17673275126540008      -0.64203445575262408      -7.24070171927755912E-002
  6.28318548202514652E-003  0.22824851619595604       0.17565327809789844      -0.64085354482960832      -7.13493971059487586E-002
  7.53982257843017600E-003  0.23508407046674593       0.17455282473400072      -0.63959987424831299      -7.02832549785415706E-002
  8.79645967483520461E-003  0.24189611652514798       0.17343152261291461      -0.63827358634491427      -6.92087181515946281E-002
  1.00530967712402341E-002  0.24868397317219698       0.17228950566404341      -0.63687483170023584      -6.81259149688195204E-002
  1.13097338676452636E-002  0.25544696162784886       0.17112691029098931      -0.63540376912265262      -6.70349747612693225E-002
  1.25663709640502930E-002  0.26218440559885803       0.16994387535526131      -0.63386056563006010      -6.59360278318911891E-002
  1.38230080604553225E-002  0.26889563134640626       0.16874054215968945      -0.63224539643091227      -6.48292054399627893E-002
  1.50796451568603520E-002  0.27557996775347599       0.16751705443154735      -0.63055844490432900      -6.37146397854146396E-002
  1.63362822532653815E-002  0.28223674639196134       0.16627355830538548      -0.62879990257927587      -6.25924639930399845E-002
  1.75929193496704092E-002  0.28886530158951057       0.16501020230557653      -0.62696996911281910      -6.14628120965942451E-002
  1.88495564460754370E-002  0.29546497049609260       0.16372713732857561      -0.62506885226745734      -6.03258190227858870E-002
  2.01061935424804647E-002  0.30203509315028160       0.16242451662489701      -0.62309676788753310      -5.91816205751606733E-002
  2.13628306388854924E-002  0.30857501254525244       0.16110249578080985      -0.62105393987472668      -5.80303534178811323E-002
  2.26194677352905202E-002  0.31508407469448085       0.15976123269975459      -0.61894060016263563      -5.68721550594032746E-002
  2.38761048316955479E-002  0.32156162869714178       0.15840088758348306      -0.61675698869044193      -5.57071638360524396E-002
  2.51327419281005757E-002  0.32800702680319854       0.15702162291292368      -0.61450335337567019      -5.45355188955002831E-002
  2.63893790245056034E-002  0.33441962447817758       0.15562360342877463      -0.61217995008604054      -5.33573601801448361E-002
  2.76460161209106312E-002  0.34079878046762130       0.15420699611182700      -0.60978704261041816      -5.21728284103956524E-002
  2.89026532173156589E-002  0.34714385686121291       0.15277197016302060      -0.60732490262886418      -5.09820650678660392E-002
  3.01592903137206866E-002  0.35345421915656705       0.15131869698323427      -0.60479380968179020      -4.97852123784743375E-002
  3.14159274101257144E-002  0.35972923632267939       0.14984735015281367      -0.60219405113822044      -4.85824132954563309E-002
  3.26725645065307421E-002  0.36596828086302929       0.14835810541083866      -0.59952592216316547      -4.73738114822907716E-002
  3.39292016029357699E-002  0.37217072887832886       0.14685114063413288      -0.59678972568410993      -4.61595512955400925E-002
  3.51858386993407976E-002  0.37833596012891241       0.14532663581601793      -0.59398577235662009      -4.49397777676082966E-002
  3.64424757957458254E-002  0.38446335809675997       0.14378477304481485      -0.59111438052907306      -4.37146365894181613E-002
  3.76991128921508531E-002  0.39055231004714847       0.14222573648209527      -0.58817587620651290      -4.24842740930097690E-002
  3.89557499885558808E-002  0.39660220708992477       0.14064971234068496      -0.58517059301363761      -4.12488372340624673E-002
  4.02123870849609086E-002  0.40261244424039411       0.13905688886242246      -0.58209887215692080      -4.00084735743423472E-002
  4.14690241813659363E-002  0.40858242047981813       0.13744745629567523      -0.57896106238587264      -3.87633312640773206E-002
  4.27256612777709641E-002  0.41451153881551628       0.13582160687261624      -0.57575751995344449      -3.75135590242619138E-002
  4.39822983741759918E-002  0.42039920634056455       0.13417953478626354      -0.57248860857558137      -3.62593061288938867E-002
  4.52389354705810195E-002  0.42624483429308563       0.13252143616728571      -0.56915469938992724      -3.50007223871448073E-002
  4.64955725669860473E-002  0.43204783811512465       0.13084750906057574      -0.56575617091368779      -3.37379581254667049E-002
  4.77522096633910750E-002  0.43780763751110452       0.12915795340159647      -0.56229340900065539      -3.24711641696369194E-002
  4.90088467597961028E-002  0.44352365650585501       0.12745297099250000      -0.55876680679740076      -3.12004918267433339E-002
  5.02654838562011305E-002  0.44919532350220970       0.12573276547802434      -0.55517676469863708      -2.99260928671121161E-002
  5.15221209526061583E-002  0.45482207133816532       0.12399754232116980      -0.55152369030176052      -2.86481195061801149E-002
  5.27787580490111860E-002  0.46040333734359740       0.12224750877865835      -0.54780799836057403      -2.73667243863141112E-002
  5.40353951454162137E-002  0.46593856339652695       0.12048287387617866      -0.54403011073819763      -2.60820605585790621E-002
  5.52920322418212415E-002  0.47142719597893201       0.11870384838341988      -0.54019045635917207      -2.47942814644575293E-002
  5.65486693382262692E-002  0.47686868623209916       0.11691064478889709      -0.53628947116076064      -2.35035409175224919E-002
