  1.25663709640502926E-003  0.96065029110929301       9.44348485359640215E-003  8.20438845901049450E-003 -9.73730976962590596E-003
  2.51327419281005852E-003  0.96051606410853108       9.50017878701158586E-003  8.06878950086547739E-003 -9.76123046762150497E-003
  3.76991128921508756E-003  0.96038159697874481       9.55678650990247382E-003  7.93315789370447125E-003 -9.78506258614767963E-003
  5.02654838562011704E-003  0.96024688975355088       9.61330750857542285E-003  7.79749418633823941E-003 -9.80880590893698327E-003
  6.28318548202514652E-003  0.96011194246662612       9.66974127012377484E-003  7.66179892770743002E-003 -9.83246022052775177E-003
  7.53982257843017600E-003  0.95997675515170744       9.72608728243251966E-003  7.52607266688036080E-003 -9.85602530626606896E-003
  8.79645967483520461E-003  0.95984132784259157       9.78234503418293731E-003  7.39031595305079253E-003 -9.87950095230770431E-003
  1.00530967712402341E-002  0.95970566057313544       9.83851401485723656E-003  7.25452933553571121E-003 -9.90288694562006452E-003
  1.13097338676452636E-002  0.95956975337725581       9.89459371474319359E-003  7.11871336377310152E-003 -9.92618307398411559E-003
  1.25663709640502930E-002  0.95943360628892949       9.95058362493876983E-003  6.98286858731972555E-003 -9.94938912599631700E-003
  1.38230080604553225E-002  0.95929721934219325       1.00064832373567385E-002  6.84699555584889884E-003 -9.97250489107053516E-003
  1.50796451568603520E-002  0.95916059257114383       1.00622920447292884E-002  6.71109481914826649E-003 -9.99553015943995676E-003
  1.63362822532653815E-002  0.95902372600993790       1.01180095406126300E-002  6.57516692711757837E-003 -1.00184647221589936E-002
  1.75929193496704092E-002  0.95888661969279210       1.01736352193915903E-002  6.43921242976646258E-003 -1.00413083711051749E-002
  1.88495564460754370E-002  0.95874927365398299       1.02291685762842047E-002  6.30323187721220334E-003 -1.00640608989810386E-002
  2.01061935424804647E-002  0.95861168792784712       1.02846091073462917E-002  6.16722581967751090E-003 -1.00867220993160114E-002
  2.13628306388854924E-002  0.95847386254878097       1.03399563094760290E-002  6.03119480748829859E-003 -1.01092917664682841E-002
  2.26194677352905202E-002  0.95833579755124088       1.03952096804185209E-002  5.89513939107145363E-003 -1.01317696956266749E-002
  2.38761048316955479E-002  0.95819749296974299       1.04503687187703538E-002  5.75906012095261152E-003 -1.01541556828124904E-002
  2.51327419281005757E-002  0.95805894883886356       1.05054329239841447E-002  5.62295754775392689E-003 -1.01764495248813751E-002
  2.63893790245056034E-002  0.95792016519323853       1.05604017963730895E-002  5.48683222219184790E-003 -1.01986510195251553E-002
  2.76460161209106312E-002  0.95778114206756393       1.06152748371154890E-002  5.35068469507488532E-003 -1.02207599652736781E-002
  2.89026532173156589E-002  0.95764187949659541       1.06700515482592816E-002  5.21451551730138518E-003 -1.02427761614966324E-002
  3.01592903137206866E-002  0.95750237751514866       1.07247314327265607E-002  5.07832523985729967E-003 -1.02646994084053776E-002
  3.14159274101257144E-002  0.95736263615809924       1.07793139943180849E-002  4.94211441381395625E-003 -1.02865295070547515E-002
  3.26725645065307421E-002  0.95722265546038243       1.08337987377177796E-002  4.80588359032582940E-003 -1.03082662593448771E-002
  3.39292016029357699E-002  0.95708243545699345       1.08881851684972351E-002  4.66963332062830978E-003 -1.03299094680229589E-002
  3.51858386993407976E-002  0.95694197618298726       1.09424727931201927E-002  4.53336415603547427E-003 -1.03514589366850759E-002
  3.64424757957458254E-002  0.95680127767347867       1.09966611189470185E-002  4.39707664793785417E-003 -1.03729144697779618E-002
  3.76991128921508531E-002  0.95666033996364241       1.10507496542391805E-002  4.26077134780020617E-003 -1.03942758726007813E-002
  3.89557499885558808E-002  0.95651916308871276       1.11047379081637074E-002  4.12444880715927796E-003 -1.04155429513068942E-002
  4.02123870849609086E-002  0.95637774708398404       1.11586253907976409E-002  3.98810957762157827E-003 -1.04367155129056147E-002
  4.14690241813659363E-002  0.95623609198481019       1.12124116131324877E-002  3.85175421086114559E-003 -1.04577933652639666E-002
  4.27256612777709641E-002  0.95609419782660510       1.12660960870786513E-002  3.71538325861731425E-003 -1.04787763171084233E-002
  4.39822983741759918E-002  0.95595206464484217       1.13196783254698643E-002  3.57899727269248274E-003 -1.04996641780266426E-002
  4.52389354705810195E-002  0.95580969247505476       1.13731578420676067E-002  3.44259680494988108E-003 -1.05204567584691999E-002
  4.64955725669860473E-002  0.95566708135283596       1.14265341515655209E-002  3.30618240731133739E-003 -1.05411538697513015E-002
  4.77522096633910750E-002  0.95552423131383846       1.14798067695938144E-002  3.16975463175504443E-003 -1.05617553240545010E-002
  4.90088467597961028E-002  0.95538114239377481       1.15329752127236555E-002  3.03331403031332743E-003 -1.05822609344284040E-002
  5.02654838562011305E-002  0.95523781462841728       1.15860389984715605E-002  2.89686115507040848E-003 -1.06026705147923631E-002
  5.15221209526061583E-002  0.95509424805359777       1.16389976453037721E-002  2.76039655816017393E-003 -1.06229838799371673E-002
