  3.85484794830028834E-003 -0.88443355337951179      -1.78057277296648567E-002  3.34646307634470508E-002 -1.63396149999960917E-003 -3.83469551883354118E-005  4.61969311782010319E-004  3.67356382982530344E-002 -3.09988838237441056E-002  1.08568825004281225E-002  5.90077588081608893E-003  5.90136237736291897E-003 -1.13798037079072909E-002  7.05591642909265543E-002 -6.90828875277321869E-002 -3.61024942545191962E-002 -9.07377699925183794E-003 -2.46951203441867417E-003  2.40904399831017024E-002 -3.86650537380265995E-003  1.15840129946871663E-003  2.37157594709182448E-002 -7.60449180154356818E-003 -9.61416102549682815E-004 -4.75094604056094869E-002 -1.68164972799159118E-003  1.15620999298921131E-003  5.05188758263966087E-002  1.75576815463516847E-002  5.39805654916677147E-002  3.00118807391915460E-002  3.08099814152404741E-002  6.66076974994669613E-002 -1.54983814158286609E-003 -6.67056012078910548E-002  3.70580453956094666E-002  2.17393503719690850E-002  6.37136349279564806E-002  5.81572809765111623E-002 -2.00591423470815832E-004  2.86037595388259971E-002 -1.95968286698376994E-002 -2.44125687921934072E-002 -4.54651655715840059E-003 -5.45042391945001481E-002 -6.85263751689743211E-002  7.74405009461754876E-003 -4.33883151467605050E-003 -1.49627526708817730E-002  6.79382965992736676E-002 -6.92853582013593788E-002  5.66691481748068503E-003 -6.76985011343231857E-002  5.17902958873743616E-002 -5.27827798787602366E-003  1.32035626940853919E-002 -2.26318825045174789E-002 -2.05376230749926593E-002  9.70251091353563008E-003 -1.34440152201872193E-004 -6.01314043738385082E-002  5.89786785781695952E-002  3.17472166977847969E-002 -3.80386350391647005E-002  5.40158345965947688E-003 -2.01071280361996979E-002  1.32386623120894970E-003 -4.04790089783252233E-002 -1.42056575987366891E-003 -3.78865068413046686E-003  7.29254230229500755E-002  2.62745503333869784E-002 -9.27361670474306787E-003  3.24958780759314640E-003  2.78213888520248333E-003  2.23321257461204167E-002  4.41739861122786848E-002 -1.66958742534694220E-002  8.01257614675907059E-003 -8.61485768648629149E-003 -2.12527934540504802E-002  1.57292529010016821E-002 -1.21555237385927925E-002 -4.57777487179297018E-002 -1.26139274236933187E-002  7.79476511525529700E-003 -8.18298562045839326E-003  2.79339793412323803E-002  2.12987679518714806E-002 -2.63988577319754190E-002  4.41525301966793626E-002  2.86275344922403176E-002 -2.36369298129534980E-003 -4.31403201792018680E-003 -4.69410575083166123E-003 -4.88681072017742579E-002 -5.32530474154968986E-002 -6.89562689855458683E-002  2.86616663866355106E-002  4.14100144317761359E-003  1.00961423186071405E-003
  8.90770495741237921E-003 -0.88446563887598617      -1.77090332680411681E-002  3.28466871992699125E-002 -1.76108486478365463E-003 -6.05872923488234264E-004  3.50918292562066238E-004  3.71981906838326978E-002 -2.97884980856629941E-002  1.14456311571571098E-002  5.37684225316615531E-003  6.08234829055575524E-003 -1.05310870152059144E-002  6.99243174676670437E-002 -7.07422969078359970E-002 -3.40461940994455578E-002 -9.34987181864218447E-003 -2.85344938208992576E-003  2.07865173642226599E-002 -6.46877741366396961E-003  6.31129837085784716E-004  2.70266760691614330E-002 -1.40054330753058356E-002 -1.14650050304714165E-003 -4.90402581243941788E-002 -1.62473577330453649E-003 -4.16617750988057100E-004  4.53631771572732476E-002  1.55454875553598989E-002  5.96708752877766133E-002  3.53661534153800611E-002  3.19124650398667151E-002  6.12268997394590508E-002 -3.91679323520572730E-003 -6.82496785788367921E-002  3.94514375520015892E-002  1.94207114580684653E-002  5.97260556427944428E-002  5.78553545402205119E-002 -9.11892209400150190E-005  2.87368216575477689E-002 -2.67659851278867350E-002 -1.09112565642393560E-002 -3.18309618524838939E-003 -5.38260638088369145E-002 -5.97297730546708511E-002 -6.95535110983107156E-003 -4.15673911219316232E-003 -3.02619739598977075E-002  7.56385711750828665E-002 -5.57358304472715810E-002  4.77684838229082247E-003 -6.23072973037681194E-002  5.01663130039905827E-002  8.41897061379844915E-003  1.21377491945020045E-002 -2.45308024238048220E-002 -2.39529481640357242E-002  8.98656046621206829E-003 -2.15969031183542715E-002 -5.65638037957294434E-002  5.03764705793773235E-002  4.17408619591427069E-002 -4.17395234393627343E-002 -6.30131110419217787E-003  5.73563945245485901E-003  1.14663815157046013E-003 -3.11199390115496285E-002 -2.96146369267944690E-003  6.98533436586844941E-003  5.90132449813207949E-002  3.81091368008899395E-002 -1.36359433386855182E-002  3.46631699541855021E-003  1.96935364175556673E-003  1.63815992340592825E-004  5.93336057173685996E-002 -9.66828504674245234E-003  2.41748137725395044E-002 -2.73532295746727397E-002 -2.28419394748817506E-004  1.75707640699434217E-002 -1.85821928862265305E-003 -3.39259569398220745E-002 -3.80166622069793639E-002 -2.63065433340430761E-002  2.56134917070197782E-003  3.88145771160678388E-002 -6.85037023612846893E-003 -3.67961085222537274E-002  2.14791494665868520E-002  3.79048209458943686E-002  2.11344611538327514E-003 -5.36973892800897759E-003  2.93854713161537627E-003 -6.96198956350983361E-002 -7.36775484415776588E-002 -5.41536398220033299E-002  4.79113879698910006E-002 -3.79276928324217676E-003  2.96543668436563285E-003
  1.38895836873880359E-002 -0.88445336407857533      -1.75973664120393294E-002  3.22242252535215254E-002 -1.88676177400283755E-003 -1.17644924031882190E-003  2.31572527180511903E-004  3.75945794684538134E-002 -2.85472081250265283E-002  1.20115456624021958E-002  4.85430522751107828E-003  6.24623432072991119E-003 -9.66585212009970704E-003  6.90289773082360253E-002 -7.21600238264901300E-002 -3.19128514029149782E-002 -9.60409817109541056E-003 -3.20036540888088156E-003  1.73107728791524751E-002 -8.99434227981478138E-003  1.20387530198438116E-004  2.99987823652485969E-002 -2.01804041766585167E-002 -1.30723941646476455E-003 -5.00644818548875437E-002 -1.54926114885031892E-003 -1.95583528094412339E-003  3.92137890737303124E-002  1.32278438401609074E-002  6.39279202087342791E-002  3.98516475526163871E-002  3.22678514627467300E-002  5.45574258981933041E-002 -6.21108208098549407E-003 -6.82437041427144675E-002  4.08685701995578979E-002  1.67203268836392076E-002  5.30877588565667885E-002  5.50258873217918942E-002  1.31588109000534159E-006  2.76073160986048706E-002 -3.25613807059223909E-002  2.88883036809925962E-003 -1.67560186012371995E-003 -5.08077784068950850E-002 -4.83962398905185345E-002 -2.11402668848432868E-002 -3.81288715098304296E-003 -4.40246426875832222E-002  7.98400258063387963E-002 -3.80277321605160812E-002  3.60667158491908462E-003 -5.21473607991496668E-002  4.45842989865599948E-002  2.12793552900877800E-002  1.01573616528511795E-002 -2.44886398897235166E-002 -2.54241671625907301E-002  7.58999281137437420E-003 -4.10948678135237139E-002 -4.86442839447508019E-002  3.79120663987967538E-002  4.83613150383011767E-002 -4.20997946183834237E-002 -1.73714734649111913E-002  3.04417905798781696E-002  8.23347640898245163E-004 -1.78209790483155744E-002 -4.08700306938898812E-003  1.67098829423360587E-002  3.77382840274836651E-002  4.48553915072098033E-002 -1.61976216443066451E-002  3.24451775040203146E-003  9.13857667285539231E-004 -2.18343570186122250E-002  6.66898525177849338E-002 -1.54431604329590202E-003  3.70316288236717667E-002 -4.22790474237243752E-002  2.05525126780506037E-002  1.71292642910370434E-002  8.67322689309567817E-003 -1.54720595194852220E-002 -5.55171199268755244E-002 -5.45605215235002439E-002  1.26536744906495004E-002  4.20408912514873417E-002 -3.32642796519433404E-002 -3.97566652421116884E-002 -5.16910149962662366E-003  3.94654000385354017E-002  6.12763653238683134E-003 -5.17696694010152860E-003  9.89529378699513865E-003 -7.63242352357417358E-002 -7.91652213462999965E-002 -2.86673480955308771E-002  5.73753029636026451E-002 -1.08033341839873041E-002  4.31185742941660264E-003
  1.88390113292144640E-002 -0.88440678322364197      -1.74854028100959007E-002  3.15970249908123779E-002 -2.00374135211832134E-003 -1.75398959487345742E-003  1.02008341089606676E-004  3.79287328424687403E-002 -2.72686997331414195E-002  1.25547642291812343E-002  4.33091402593162745E-003  6.40099232095458874E-003 -8.77659143808440581E-003  6.78758839462916680E-002 -7.33489106661943252E-002 -2.96872286557196136E-002 -9.84914789951848307E-003 -3.51104207936418907E-003  1.36828381849333179E-002 -1.14332662985481524E-002 -3.80334591712342611E-004  3.26286694600340307E-002 -2.61150215200464178E-002 -1.44726380220606271E-003 -5.06014757967313683E-002 -1.45705151342661048E-003 -3.43505370184326230E-003  3.21823633464722522E-002  1.06479490509916314E-002  6.67221616219220159E-002  4.34273884247735747E-002  3.18938446500423925E-002  4.67326536752013522E-002 -8.40672579402855502E-003 -6.67353271986990682E-002  4.13195126797359230E-002  1.36952314512141897E-002  4.41064749453184760E-002  4.98442062675005029E-002  7.41784546290008887E-005  2.52935656004136047E-002 -3.68417007212122963E-002  1.64753046749432919E-002 -8.72330258036948299E-005 -4.56273946683726228E-002 -3.49983037659591587E-002 -3.43192647598473330E-002 -3.32905578144617994E-003 -5.57952242042233926E-002  8.05039662035459958E-002 -1.75099550815457465E-002  2.24107226046727469E-003 -3.80726235622014797E-002  3.55714865901085309E-002  3.24344447694864119E-002  7.44796479150669575E-003 -2.25650923453991729E-002 -2.48977169166033942E-002  5.63762145798475146E-003 -5.73275489311751152E-002 -3.70563749667469841E-002  2.25747524144309236E-002  5.12490041188778667E-002 -3.91973958427420874E-002 -2.70594932134440233E-002  5.11070977456695927E-002  3.98783091872342518E-004 -2.24620941814983668E-003 -4.67527898776535968E-003  2.42343462789935543E-002  1.18500179777019238E-002  4.59093143806539664E-002 -1.67036791047314760E-002  2.62561744556764941E-003 -2.42070930845798490E-004 -4.10523207331009582E-002  6.56086514054239900E-002  6.65087602443296261E-003  4.51479775791734650E-002 -5.17473113120137385E-002  3.86172889408200465E-002  1.44584096419756118E-002  1.74394590074679334E-002  5.91820231102638955E-003 -6.20439484319656176E-002 -7.18635003189387889E-002  2.02137729612011929E-002  3.72540856431408038E-002 -5.29978062823644736E-002 -3.49496005319503977E-002 -3.06317082291988271E-002  3.32418892282944634E-002  8.93340340147141983E-003 -3.80848945450334379E-003  1.48770654091471242E-002 -6.81375636259606426E-002 -6.91249667435119008E-002  2.44040233509450200E-003  5.55506385629852273E-002 -1.56535517269871492E-002  4.81076372418375985E-003
  2.37983755837992209E-002 -0.88434659067488430      -1.73875257510967482E-002  3.09662600385507067E-002 -2.10709584931386166E-003 -2.33757696152719387E-003 -3.62063246183933081E-005  3.82114741120833171E-002 -2.59547340679515230E-002  1.30786682757537652E-002  3.79879136609783188E-003  6.55372351916641387E-003 -7.85656633608124155E-003  6.64581195070958197E-002 -7.43084470098649141E-002 -2.73482797336829474E-002 -1.00889123683119558E-002 -3.78811088029750104E-003  9.91396203247534892E-003 -1.37739521585097079E-002 -8.78838247556995252E-004  3.49167414217878766E-002 -3.17978443462194824E-002 -1.56455169173007661E-003 -5.06567556887399587E-002 -1.34868692603641593E-003 -4.83354310230891746E-003  2.43589052209695830E-002  7.83916067044201394E-003  6.80210817258178613E-002  4.60495545109130405E-002  3.08037393389954013E-002  3.78630349659919221E-002 -1.04797279590095986E-002 -6.37544918527535587E-002  4.08069290390574158E-002  1.03889052748192580E-002  3.31034844828702740E-002  4.25018606961585846E-002  1.23570460663266604E-004  2.18823614150740371E-002 -3.95008190173499890E-002  2.93719630919842545E-002  1.51657198748349664E-003 -3.84730600625148716E-002 -2.00070073192758976E-002 -4.60462217873980895E-002 -2.72393946199640368E-003 -6.51736989892371665E-002  7.76344973287678292E-002  4.40403142937664457E-003  7.66013444632226721E-004 -2.10679295637614568E-002  2.37940180547955640E-002  4.11329479670791004E-002  4.21658378406244462E-003 -1.89042785584908092E-002 -2.24197058021490675E-002  3.27024707662224110E-003 -6.91985078317057800E-002 -2.26155913378796800E-002  5.44069328095232035E-003  5.02263366016522245E-002 -3.32595010401831176E-002 -3.47096218907981327E-002  6.53326967492921240E-002 -7.49836493224149384E-005  1.37777348987238139E-002 -4.66199231222293436E-003  2.86680637516803366E-002 -1.55743859467573006E-002  4.12274834441566998E-002 -1.51020255782334939E-002  1.68088804300477873E-003 -1.35725268870537851E-003 -5.52307861547145645E-002  5.62774757016488991E-002  1.39407855497454079E-002  4.75987869002213668E-002 -5.47026742139704661E-002  5.18475643443573053E-002  9.82499698930561390E-003  2.28073628668008302E-002  2.62195566743352766E-002 -5.64428071801792441E-002 -7.51172300805319076E-002  2.38465575819438100E-002  2.53850363710188612E-002 -6.23858537887614847E-002 -2.33370358446813204E-002 -5.01328571338325243E-002  2.04616156625283888E-002  1.00097534051469279E-002 -1.55440471644794232E-003  1.69550004423483988E-002 -4.66824530272138410E-002 -4.55456908390099308E-002  3.33321023507242992E-002  4.28481140769413626E-002 -1.75143193164630853E-002  4.37075380651295170E-003
  2.87985122905933186E-002 -0.88429429168031637      -1.73120254048416411E-002  3.03343956546404392E-002 -2.19582260607284344E-003 -2.91982793718658078E-003 -1.81946377703806839E-004  3.84558364039712525E-002 -2.46158572804985945E-002  1.35881535714839838E-002  3.24809535658633370E-003  6.70786748809906654E-003 -6.90295242668848355E-003  6.47650101788844051E-002 -7.50253623840277939E-002 -2.48818609231665315E-002 -1.03178205784175431E-002 -4.03416406470062400E-003  6.01925402557068438E-003 -1.59966020271648524E-002 -1.37835062519571115E-003  3.68569173216447415E-002 -3.72005647653037008E-002 -1.65220758892280868E-003 -5.02187015258244371E-002 -1.22359984532165850E-003 -6.13031674832782703E-003  1.58488602794556281E-002  4.83835096257952645E-003  6.77829585016562208E-002  4.76603874834719554E-002  2.90078062259628983E-002  2.80736243897223153E-002 -1.23979774428050471E-002 -5.93253675121243607E-002  3.93283721018305929E-002  6.84526633019940604E-003  2.04601636794453645E-002  3.32363398497224072E-002  1.44432894496317242E-004  1.74833579750040408E-002 -4.04459366862842673E-002  4.10791359360495184E-002  3.06452947130097641E-003 -2.95750363544915532E-002 -3.95791505466715557E-003 -5.58615927424723838E-002 -2.01594475521422751E-003 -7.17729949515925753E-002  7.12896610827834648E-002  2.61699410803124290E-002 -7.25301770822422195E-004 -2.29821036729658743E-003  1.00868799021557789E-002  4.67117268037250261E-002  7.02744320094616983E-004 -1.37429894068147769E-002 -1.81414027914508016E-002  6.52410856855737808E-004 -7.57799534394022895E-002 -6.31151557393251281E-003 -1.22786096152161066E-002  4.52995311753498220E-002 -2.46745730286969354E-002 -3.97372411533152489E-002  7.13046922094398988E-002 -5.40952382290098700E-004  2.83146315903695621E-002 -4.04248392520148523E-003  2.94130845165123736E-002 -4.12228947957941766E-002  3.13268228529701709E-002 -1.15510498157140543E-002  5.10213348147499140E-004 -2.29873934208999191E-003 -6.25398397985035964E-002  3.97067077604749408E-002  1.94273533214755212E-002  4.40037536721206712E-002 -5.07153692523493738E-002  5.85562144919536121E-002  3.71687675436727441E-003  2.36971268338135865E-002  4.15097243681974634E-002 -3.96076075041123660E-002 -6.35668918218826456E-002  2.27994537864843506E-002  8.55028318425480813E-003 -5.94652593149387412E-002 -7.06118707131211595E-003 -5.98330604722200274E-002  3.50153341835704804E-003  9.11945303328063651E-003  1.11815199992172307E-003  1.56788685174433715E-002 -1.58614359582946417E-002 -1.27636527931016819E-002  5.80599400412097066E-002  2.15445504166841759E-002 -1.60458583959931581E-002  3.06074966425724142E-003
  3.38034554369737658E-002 -0.88426188855601706      -1.72581902576256704E-002  2.97097840006500385E-002 -2.27257798373379583E-003 -3.48461597133954085E-003 -3.34581310896767343E-004  3.86699474830283774E-002 -2.32783034877114374E-002  1.40820990652239745E-002  2.67672779829356087E-003  6.86043212254553759E-003 -5.92677462155047699E-003  6.28097467100413448E-002 -7.54772729192918768E-002 -2.23134821916796851E-002 -1.05217839784675204E-002 -4.24843863336378785E-003  2.06407192375986093E-003 -1.80547809296636441E-002 -1.86934727772796599E-003  3.84202962411661630E-002 -4.22266251907661636E-002 -1.70103576585109353E-003 -4.92782896185330888E-002 -1.08214537170720567E-003 -7.29092754732671173E-003  6.89329179523236191E-003  1.72701493582330884E-003  6.60024515185630573E-002  4.81987711765234292E-002  2.65505147608556327E-002  1.76412077657465693E-002 -1.41032523617886756E-002 -5.35579525162532197E-002  3.69212688352486759E-002  3.15660177736067082E-003  6.80438782148514408E-003  2.24897482477400580E-002  1.32849656973443192E-004  1.23061371455026099E-002 -3.96303189009193368E-002  5.09786140093164628E-002  4.46812595988927037E-003 -1.93565003951902889E-002  1.23429321337675778E-002 -6.32370660031151971E-002 -1.23644443966386777E-003 -7.52262190407697040E-002  6.17568401113657017E-002  4.59300277170266724E-002 -2.11857314127664870E-003  1.66721801741736252E-002 -4.37265517914231690E-003  4.86478641795796626E-002 -2.78239449217415526E-003 -7.50124025924584631E-003 -1.24109069431516915E-002 -1.99650475358177865E-003 -7.64296529522473511E-002  1.04923155593078833E-002 -2.90673187322889950E-002  3.68280313335837134E-002 -1.41458797857500450E-002 -4.16722579599191831E-002  6.81218738207853697E-002 -9.37334287480069651E-004  3.93663690354474904E-002 -2.89641685523597901E-003  2.63135654236393568E-002 -6.16012025533752006E-002  1.74964052854294644E-002 -6.50370655595295527E-003 -7.42638967764854691E-004 -2.94452708130238903E-003 -6.18592583569003152E-002  1.80367457004800349E-002  2.23548395744718777E-002  3.47711641220584122E-002 -4.02597835533103285E-002  5.77508035763522540E-002 -3.07824121925118818E-003  1.98706428269106623E-002  4.85623158700425189E-002 -1.48553624013964269E-002 -3.94639893129342945E-002  1.72266014450613084E-002 -9.93831254869869882E-003 -4.46742964967254061E-002  1.05787281099418325E-002 -5.76095777901165229E-002 -1.41780647979997468E-002  6.41435679097854781E-003  3.60538087237692812E-003  1.12615121173530522E-002  1.81360478057774992E-002  2.25875757614008091E-002  7.14043761723459902E-002 -4.08574131077107938E-003 -1.15523518917840778E-002  1.13998036892033424E-003
  3.88859911731400040E-002 -0.88424549929107832      -1.72156204217203540E-002  2.90834028055076271E-002 -2.34500105694091096E-003 -4.03368055456911328E-003 -4.97152771158575744E-004  3.88601949921382611E-002 -2.19277578036060107E-002  1.45675829088005877E-002  2.07397139452617516E-003  7.00756196984807147E-003 -4.91737845203156672E-003  6.05659053058752866E-002 -7.56561817193883712E-002 -1.96184596951102241E-002 -1.06907406172286265E-002 -4.43311075879408104E-003 -1.97219085891263933E-003 -1.99517373443469578E-002 -2.34694874818372132E-003  3.96103789720249691E-002 -4.68922278360821079E-002 -1.70527867605871244E-003 -4.78086239508744848E-002 -9.21835056541054796E-004 -8.30783739645215603E-003 -2.43511763380335755E-003 -1.47428178314158113E-003  6.26706921547573181E-002  4.76352019075944461E-002  2.34333790103550335E-002  6.63919025892029634E-003 -1.55741046980328729E-002 -4.64675031135771480E-002  3.35937798439355853E-002 -6.61081411202570687E-004 -7.46078161826877959E-003  1.05526737623468959E-002  8.88453890878539707E-005  6.48875192534536377E-003 -3.70520956422512038E-002  5.87190141915375149E-002  5.67734712345560524E-003 -8.09270576236715417E-003  2.83995743662063052E-002 -6.78816511972200470E-002 -4.06012176186871924E-004 -7.53603444596195882E-002  4.92715183178938920E-002  6.23279530650452177E-002 -3.33504152627716070E-003  3.46093807041039925E-002 -1.86177548344010832E-002  4.67184653758974250E-002 -5.99462464783068975E-003 -5.62519835418761986E-004 -5.57974738554034913E-003 -4.50516244613327795E-003 -7.09540957249834014E-002  2.67014497948620810E-002 -4.37811165855782336E-002  2.52777559187457243E-002 -2.32183281388365428E-003 -4.03071964909412633E-002  5.59559240149036102E-002 -1.21808758818906112E-003  4.55212236109348092E-002 -1.35120117377006649E-003  1.96396555336765602E-002 -7.41858014283462708E-002  1.26910301276608739E-003 -5.18323929318734167E-004 -1.93947116916159045E-003 -3.21665227145022468E-003 -5.30318571629490310E-002 -6.31558375408372910E-003  2.23316463704807920E-002  2.08463739359554118E-002 -2.44318188887511396E-002  4.93529383117014692E-002 -9.76604177107635862E-003  1.19473988283956122E-002  4.58218102426361240E-002  1.32911558737163760E-002 -7.14088375370371814E-003  8.07655677018907260E-003 -2.67055898486254356E-002 -2.05477415567555804E-002  2.62560710944661282E-002 -4.36096316480212992E-002 -2.92051038892693834E-002  2.36151884292513763E-003  5.36824108590263326E-003  4.46641596483533538E-003  4.89538655914775189E-002  5.38392627139930094E-002  7.04756529313912139E-002 -2.92626662201327936E-002 -4.83677218736511608E-003 -1.03880719518829813E-003
  4.39742969076003382E-002 -0.88423155398996722      -1.71725415946874620E-002  2.84610855804865205E-002 -2.41908706524738681E-003 -4.56389005792848333E-003 -6.64365394344231626E-004  3.90195190761065680E-002 -2.05729988426737870E-002  1.50336164001232675E-002  1.45181744314878307E-003  7.13829029790119789E-003 -3.89163649980602466E-003  5.80714663092843988E-002 -7.55521114083950868E-002 -1.68493058395362619E-002 -1.08138423660335530E-002 -4.58182357455103485E-003 -5.99357216832454524E-003 -2.16391792027979639E-002 -2.78988751756366251E-003  4.03889797800519243E-002 -5.10788323397504060E-002 -1.66387381735127451E-003 -4.58283404654502430E-002 -7.46198902731851185E-004 -9.14293120491526702E-003 -1.17797440284697075E-002 -4.64793253908966225E-003  5.78909111989564587E-002  4.59651211019379627E-002  1.97518075559708906E-002 -4.53181694404243378E-003 -1.67456916029734698E-002 -3.82876986514909118E-002  2.94621037189119299E-002 -4.47849330534071458E-003 -2.14853453519099208E-002 -1.88901082841268046E-003  1.92000543766945864E-005  3.62125289974795511E-004 -3.28316554517195935E-002  6.37819928906472461E-002  6.61747567417894558E-003  3.57261290294230878E-003  4.32434709041019522E-002 -6.94434970897521292E-002  4.25924182038504764E-004 -7.20905656311163212E-002  3.45383107578275464E-002  7.37155164870790108E-002 -4.27368448736389732E-003  4.97918506785275383E-002 -3.12660419944295748E-002  4.10062538793420084E-002 -8.61368292031254416E-003  6.43540270074223226E-003  1.72208985944263381E-003 -6.63786286285047988E-003 -5.97197323131256758E-002  4.07640963406778190E-002 -5.49552046186682075E-002  1.16666712744094847E-002  9.71145460718189982E-003 -3.56885385478474954E-002  3.63871540008914168E-002 -1.34101617042886199E-003  4.57144396696316721E-002  3.69390777555468619E-004  1.02838877059877598E-002 -7.69390037666698029E-002 -1.50502090971117754E-002  5.54892027510179957E-003 -2.90144990326256496E-003 -3.06285579789668553E-003 -3.71108023910021248E-002 -2.98518685255259666E-002  1.93043797221443512E-002  4.14277492247219423E-003 -5.43369730697450953E-003  3.44160482797951223E-002 -1.53241561683062112E-002  1.56720065990182192E-003  3.36334139551365610E-002  3.87351063840640567E-002  2.65015294685865960E-002 -2.73768267500781176E-003 -3.81273308620004234E-002  7.84308617360018889E-003  3.64933598198080231E-002 -2.06271034268849171E-002 -3.81969078545961113E-002 -2.18400903286681235E-003  5.95102229052696646E-003 -3.27183952761170727E-003  6.97898629596062497E-002  7.40367979732092091E-002  5.50358978517796263E-002 -4.84433439987581524E-002  2.69326697911273592E-003 -3.00470028468140769E-003
  4.90496723729145004E-002 -0.88420759928605086      -1.71205603131436984E-002  2.78413102170461564E-002 -2.49944570556391056E-003 -5.08922607106796800E-003 -8.26926973745878272E-004  3.91391856708914812E-002 -1.91992663651635587E-002  1.54731490293956719E-002  8.21733751374177125E-004  7.24286306847332119E-003 -2.85640163773925827E-003  5.53517420426235807E-002 -7.51712064341901881E-002 -1.40300563292604565E-002 -1.08898733065635172E-002 -4.68835706463276766E-003 -9.94368322535861722E-003 -2.30971858163353562E-002 -3.18576095237493081E-003  4.07429894048830163E-002 -5.47344254710994335E-002 -1.58339186349862652E-003 -4.33703646786612190E-002 -5.60108193409690524E-004 -9.77470107868008350E-003 -2.08711824784190425E-002 -7.70644086655567113E-003  5.18097494716863796E-002  4.32366199695304598E-002  1.56022236680230589E-002 -1.55701654382432459E-002 -1.75818270890685420E-002 -2.92411861258746082E-002  2.46547570118835387E-002 -8.20030032429652951E-003 -3.45677541825958126E-002 -1.42173368134517596E-002 -6.43397845823960357E-005 -5.77165570960777412E-003 -2.71879196389216531E-002  6.59255239668092574E-002  7.24914422061675740E-003  1.50683977067408385E-002  5.61448436237297621E-002 -6.78480017500684568E-002  1.21697617156238305E-003 -6.55812974507595792E-002  1.83199071306155738E-002  7.91369871700174504E-002 -4.87757079755577437E-003  6.09483674376818732E-002 -4.12428195060985242E-002  3.19983823524197658E-002 -1.04216037554268875E-002  1.29092818114975322E-002  8.87230181393825965E-003 -8.22612641707826629E-003 -4.36825557838960432E-002  5.15064120655136792E-002 -6.16398877018877467E-002 -2.85559744439036964E-003  2.09506110834325535E-002 -2.82125390414981886E-002  1.20997204985624184E-002 -1.28994495255042559E-003  3.98812052881213769E-002  2.02333741719430346E-003 -4.73331527643276739E-004 -6.95033237985389490E-002 -2.92751334642484713E-002  1.08734884836072607E-002 -3.48798371596638129E-003 -2.49450045813798260E-003 -1.62401477825580079E-002 -4.93799353333785121E-002  1.37076697698181975E-002 -1.30843931657269180E-002  1.41477031911995746E-002  1.49831907534252393E-002 -1.89446358714496360E-002 -9.10251278240756766E-003  1.45400229418787552E-002  5.61643080589184218E-002  5.44712721054871479E-002 -1.29656758558134161E-002 -4.18957096741656362E-002  3.45621122400038838E-002  3.91850835494103253E-002  6.52329376532833141E-003 -3.92726932077795132E-002 -6.27060165196209173E-003  5.20244832732552013E-003 -1.03326368171612389E-002  7.63400026141491522E-002  7.89882864413359587E-002  2.82396708968606601E-002 -5.76275947699279797E-002  9.50677534991995268E-003 -4.35335843144930672E-003
